,State,PostalCode,Longitude,Latitude
19664,AL,36117,-86.17,32.36
19668,FL,32819,-81.46,28.48
19673,ME,04101,-70.26,43.65
19674,OH,45140,-84.3,39.25
19676,CA,94579,-122.14,37.69
19677,GA,30606,-83.46,33.94
19678,NC,28792,-82.44,35.34
19679,AZ,85226,-111.97,33.32
19680,IL,60641,-87.74,41.95
19681,OH,45221,-84.51,39.13
19683,CO,81082,-104.51,37.17
19684,CO,80920,-104.79,38.95
19685,IL,60148,-88.01,41.91
19687,VA,22554,-77.4,38.45
19689,PA,15203,-79.98,40.43
19691,CA,94025,-122.18,37.45
19692,CA,92113,-117.13,32.7
19696,OR,97202,-122.62,45.5
19697,IN,46077,-86.28,39.95
19701,MA,02601,-70.29,41.67
19702,CA,90265,-118.69,34.04
19704,AL,35209,-86.77,33.47
19705,ID,83642,-116.36,43.62
19710,PA,19106,-75.15,39.95
19711,CA,90064,-118.43,34.04
19713,CA,91403,-118.46,34.15
19714,NE,68106,-95.99,41.24
19716,WA,98019,-121.99,47.73
19717,NV,89448,-119.94,38.99
19719,NJ,08879,-74.29,40.47
19720,DE,19971,-75.13,38.72
19723,CO,80222,-104.91,39.68
19725,WA,98503,-122.83,47.04
19726,NV,89509,-119.82,39.51
19729,MD,20745,-77.0,38.79
19730,MI,49684,-85.64,44.74
19731,GA,30533,-83.98,34.53
19733,TN,37027,-86.79,36.03
19736,CA,93021,-118.9,34.27
19739,NJ,07014,-74.14,40.83
19740,TX,78215,-98.49,29.44
19741,OR,97402,-123.12,44.04
19743,OK,73102,-97.52,35.48
19748,WA,98674,-122.75,45.91
19749,CA,93401,-120.64,35.25
19755,AZ,85737,-110.96,32.4
19757,VA,22407,-77.57,38.29
19759,MD,20720,-76.79,38.97
19760,FL,33446,-80.15,26.43
19763,AZ,85013,-112.08,33.51
19764,NC,28208,-80.94,35.22
19765,CO,81507,-108.6,39.07
19766,NY,10005,-74.01,40.71
19768,FL,33905,-81.8,26.62
19769,TX,77064,-95.55,29.96
19770,OR,97801,-118.81,45.67
19773,AZ,85042,-112.05,33.39
19774,CA,95688,-121.96,38.37
19776,HI,96761,-156.7,20.92
19777,TX,78223,-98.44,29.35
19778,MI,48604,-83.96,43.51
19779,MN,55374,-93.55,45.2
19780,NM,87507,-106.01,35.64
19783,VA,23503,-76.25,36.96
19787,NY,13850,-75.95,42.09
19788,MI,48340,-83.71,42.81
19789,TX,77382,-95.54,30.18
19791,CA,95032,-121.91,37.24
19792,CA,94965,-122.51,37.87
19794,OR,97203,-122.75,45.59
19796,FL,33609,-82.52,27.94
19797,CA,91206,-118.24,34.15
19799,AZ,85254,-111.93,33.62
19800,DC,20011,-77.02,38.94
19805,TX,77070,-95.57,29.98
19806,CA,91355,-118.58,34.42
19808,CO,80206,-104.95,39.72
19809,MO,64468,-94.87,40.33
19810,CA,94583,-121.97,37.78
19812,NY,10011,-74.0,40.73
19814,OR,97701,-121.3,44.1
19815,VA,22153,-77.27,38.75
19816,MT,59901,-114.31,48.2
19819,FL,33324,-80.29,26.13
19821,MI,48302,-83.29,42.6
19822,AZ,85209,-111.6,33.38
19823,PA,19012,-75.16,40.08
19826,CA,90275,-118.41,33.75
19828,TX,77034,-95.23,29.63
19829,TX,79601,-99.71,32.46
19832,CA,95630,-121.18,38.66
19834,CA,90240,-118.11,33.96
19835,CA,94501,-122.23,37.77
19836,OH,44125,-81.62,41.41
19837,VA,20155,-77.62,38.81
19838,IL,60607,-87.64,41.86
19839,DC,20037,-77.05,38.9
19841,NY,10065,-73.97,40.76
19842,CA,94010,-122.35,37.58
19843,FL,33138,-80.19,25.87
19845,CT,06353,-72.1,41.48
19847,NV,89146,-115.24,36.15
19848,CO,80112,-104.88,39.59
19849,CA,95746,-121.22,38.74
19850,IN,46818,-85.17,41.14
19851,CA,91710,-117.72,34.0
19852,CA,92530,-117.34,33.69
19855,GA,30157,-84.75,34.01
19856,TN,38501,-85.51,36.14
19857,CA,94102,-122.41,37.79
19859,NY,13210,-76.13,43.04
19862,TX,78681,-97.69,30.51
19863,NV,89012,-115.05,36.02
19864,NY,10003,-73.99,40.73
19866,TX,77494,-95.81,29.78
19868,NV,89109,-115.17,36.1
19869,CA,92707,-117.86,33.68
19870,OH,44514,-80.63,41.02
19871,IL,60660,-87.66,41.98
19873,CO,80302,-105.26,40.02
19875,CO,80443,-106.1,39.58
19877,AZ,86442,-114.59,35.05
19878,CA,95642,-120.8,38.37
19880,CA,92123,-117.12,32.81
19881,MA,01852,-71.32,42.62
19882,KS,66208,-94.63,39.0
19884,WA,98902,-120.54,46.58
19885,TX,76011,-97.1,32.77
19887,NJ,08081,-75.01,39.74
19888,OR,97062,-122.77,45.38
19889,VA,20169,-77.64,38.82
19892,CA,90007,-118.28,34.03
19894,FL,32309,-84.22,30.56
19898,FL,33626,-82.63,28.07
19899,OH,43560,-83.72,41.69
19901,AZ,85215,-111.7,33.45
19904,PA,17402,-76.68,39.98
19905,ID,83301,-114.46,42.57
19907,GA,30068,-84.41,33.97
19908,NC,27502,-78.87,35.74
19909,WA,98058,-122.14,47.46
19910,WA,98823,-119.56,47.31
19911,TX,77041,-95.61,29.9
19913,SC,29502,-79.76,34.2
19915,CA,93727,-119.7,36.74
19917,CA,95687,-121.96,38.36
19919,NY,10016,-73.98,40.75
19922,OH,44139,-81.43,41.38
19923,CA,94022,-122.12,37.38
19925,CA,93901,-121.66,36.66
19926,TX,78006,-98.74,29.78
19930,FL,33578,-82.35,27.91
19931,MA,01854,-71.33,42.65
19933,NY,11706,-73.28,40.73
19935,CA,92324,-117.31,34.05
19938,FL,33034,-80.48,25.45
19941,CA,95624,-121.37,38.42
19942,NE,68114,-96.02,41.26
19944,NV,89118,-115.14,36.08
19945,NV,89109,-115.17,36.11
19946,NC,28277,-80.81,35.03
19947,WA,98101,-122.34,47.61
19948,NY,11430,-73.79,40.64
19949,MO,63141,-90.44,38.67
19951,OR,97030,-122.44,45.5
19952,MD,20815,-77.09,38.96
19953,AZ,85374,-112.39,33.64
19954,WA,99207,-117.37,47.69
19955,IL,60089,-87.96,42.18
19957,FL,33511,-82.26,27.94
19958,OR,97383,-122.8,44.81
19962,TX,77007,-95.42,29.76
19963,CA,95926,-121.82,39.76
19965,OR,97401,-123.09,44.05
19966,CA,95821,-121.4,38.62
19967,WA,98059,-122.16,47.49
19968,NV,89119,-115.18,36.09
19969,FL,34747,-81.53,28.33
19970,WA,98296,-122.12,47.84
19971,AZ,85226,-111.93,33.32
19973,WA,98102,-122.32,47.62
19975,CA,90405,-118.48,34.01
19980,KS,66209,-94.64,38.88
19981,MD,21401,-76.54,38.98
19982,VA,22314,-77.06,38.81
19990,CA,93117,-119.83,34.44
19993,PA,17507,-76.02,40.2
19995,IL,60504,-88.21,41.76
19996,HI,96782,-157.97,21.4
19997,NC,27707,-78.96,35.97
19998,NY,10010,-73.99,40.74
19999,CA,90220,-118.22,33.88
20003,CA,92225,-114.6,33.61
20006,CA,90713,-118.12,33.85
20007,AZ,85306,-112.18,33.61
20008,CA,92122,-117.21,32.87
20009,VA,23832,-77.68,37.4
20010,CA,96003,-122.35,40.59
20011,TX,75209,-96.82,32.84
20016,NY,10583,-73.82,40.99
20019,FL,32114,-81.05,29.19
20021,MA,01532,-71.67,42.29
20022,GA,30269,-84.56,33.42
20023,GA,30092,-84.23,33.96
20024,NY,10001,-73.99,40.75
20025,CA,95762,-121.08,38.71
20026,TX,75219,-96.81,32.81
20027,AZ,85029,-112.15,33.6
20030,FL,32701,-81.38,28.66
20031,CT,06483,-73.09,41.4
20033,TX,78759,-97.73,30.4
20034,IL,60661,-87.65,41.88
20036,CA,92336,-117.49,34.11
20040,TX,78224,-98.54,29.36
20044,TX,78613,-97.78,30.53
20046,MI,49503,-85.67,42.97
20048,NY,11201,-73.99,40.69
20050,CA,94596,-122.06,37.9
20052,CA,92230,-116.81,33.93
20055,OH,44136,-81.82,41.31
20056,CA,94925,-122.51,37.93
20057,IL,60607,-87.65,41.88
20060,CA,90265,-118.69,34.03
20061,CA,90035,-118.38,34.05
20066,MA,02151,-71.0,42.4
20067,CA,90803,-118.12,33.77
20069,WA,98502,-122.94,47.05
20071,CA,92307,-117.22,34.52
20073,PA,15120,-79.92,40.41
20079,NJ,08873,-74.52,40.52
20080,TX,75034,-96.8,33.14
20082,CA,90045,-118.4,33.95
20083,NY,11373,-73.87,40.73
20088,PA,15213,-79.96,40.44
20089,NY,10001,-73.99,40.75
20090,IA,50266,-93.81,41.57
20092,HI,96706,-158.02,21.33
20095,NY,11030,-73.7,40.8
20096,SC,29601,-82.4,34.85
20099,AK,99515,-149.88,61.13
20102,WA,98346,-122.54,47.81
20104,AZ,85044,-112.01,33.32
20105,MN,55122,-93.21,44.81
20106,CA,91762,-117.67,34.03
20107,IN,46580,-85.83,41.24
20111,MI,48103,-83.84,42.29
20112,MS,38632,-89.99,34.83
20113,CA,92154,-117.03,32.58
20116,CA,94115,-122.43,37.79
20118,IN,46933,-85.55,40.48
20119,CA,94568,-121.87,37.7
20120,AZ,85353,-112.27,33.42
20122,WA,98052,-122.14,47.63
20126,NM,87102,-106.64,35.09
20130,CA,94404,-122.28,37.56
20132,NY,11701,-73.43,40.7
20133,MT,59102,-108.54,45.78
20134,CA,92092,-118.44,33.98
20140,AZ,85373,-112.29,33.64
20141,HI,96821,-157.75,21.28
20142,AZ,85306,-112.19,33.61
20144,MA,01906,-71.02,42.48
20146,CA,90713,-118.12,33.84
20147,WA,98065,-121.87,47.53
20152,CA,92691,-117.67,33.58
20153,WA,98275,-122.29,47.89
20154,FL,32819,-81.47,28.48
20156,FL,33634,-82.55,28.03
20157,IN,47421,-86.51,38.86
20159,TX,76116,-97.42,32.73
20160,MN,55082,-92.84,45.03
20161,SC,29577,-78.89,33.71
20163,MN,55434,-93.24,45.17
20164,KY,40209,-85.74,38.19
20168,VA,20109,-77.52,38.79
20170,IL,60521,-87.92,41.82
20171,MN,55344,-93.43,44.85
20174,FL,32707,-81.34,28.66
20175,NY,10022,-73.97,40.76
20177,AZ,85287,-111.93,33.42
20178,WA,98327,-122.65,47.09
20179,TX,77498,-95.65,29.65
20183,CA,92865,-117.84,33.83
20184,WI,54115,-87.99,44.46
20185,NJ,07675,-74.03,40.99
20187,HI,96753,-156.44,20.69
20188,IL,60089,-87.99,42.14
20189,AZ,85206,-111.68,33.39
20191,CA,90630,-118.03,33.82
20192,CO,80023,-105.01,39.94
20193,NJ,07059,-74.49,40.62
20194,AK,99645,-149.13,61.6
20196,OR,97701,-121.31,44.06
20197,ID,83843,-117.03,46.73
20199,IA,52411,-91.7,42.03
20201,NM,87109,-106.59,35.17
20204,CA,90045,-118.39,33.98
20205,IN,46530,-86.18,41.72
20206,FL,34202,-82.44,27.39
20208,GA,30064,-84.63,33.95
20209,OR,97013,-122.7,45.26
20212,NV,89109,-115.17,36.12
20215,OR,97403,-123.06,44.05
20217,OH,43017,-83.16,40.1
20218,MA,02210,-71.05,42.35
20219,MA,02142,-71.09,42.36
20221,CA,92657,-117.83,33.61
20222,FL,32821,-81.46,28.41
20224,PA,19134,-75.09,39.99
20225,PA,19083,-75.3,39.97
20227,OH,45251,-84.59,39.24
20228,CA,92673,-117.6,33.46
20229,AL,35235,-86.65,33.6
20231,NY,10128,-73.95,40.78
20232,FL,34746,-81.47,28.33
20233,MD,21252,-76.62,39.39
20234,CA,90740,-118.1,33.74
20235,WA,98003,-122.31,47.34
20237,MN,55118,-93.08,44.9
20238,NY,10025,-73.96,40.81
20239,CA,91773,-117.81,34.11
20240,CA,91307,-118.63,34.19
20241,TX,75207,-96.83,32.8
20243,WA,98908,-120.6,46.59
20245,FL,33620,-82.41,28.05
20246,TX,75104,-96.94,32.6
20247,WA,98375,-122.3,47.1
20248,CO,80920,-104.8,38.96
20249,UT,84405,-112.01,41.18
20251,IL,60007,-88.02,42.0
20252,CA,94705,-122.26,37.86
20253,PA,19406,-75.39,40.09
20254,CT,06811,-73.52,41.39
20256,OH,44240,-81.35,41.15
20257,VA,20171,-77.41,38.95
20258,CA,92078,-117.21,33.13
20261,CO,80129,-105.04,39.55
20262,CA,95691,-121.54,38.55
20267,CO,80922,-104.72,38.89
20268,CA,94025,-122.2,37.42
20269,MO,64506,-94.81,39.81
20272,CA,95678,-121.29,38.73
20274,CA,94608,-122.29,37.83
20275,DC,20006,-77.04,38.9
20276,WA,98122,-122.34,47.61
20279,MA,02660,-70.16,41.71
20280,VA,23227,-77.46,37.63
20281,NJ,07950,-74.46,40.84
20282,GA,31904,-84.97,32.53
20283,CO,80916,-104.76,38.79
20284,NY,10014,-74.0,40.73
20286,MD,21240,-76.67,39.18
20287,NY,10465,-73.84,40.82
20288,CA,90046,-118.37,34.1
20292,VA,23047,-77.45,37.84
20293,IL,60804,-87.74,41.84
20295,TX,78240,-98.63,29.5
20296,MA,01960,-70.94,42.54
20298,NC,27545,-78.51,35.8
20299,NV,89511,-119.78,39.47
20300,TX,76705,-97.11,31.6
20301,FL,32034,-81.45,30.64
20303,CA,92844,-117.97,33.77
20307,MI,48170,-83.48,42.36
20308,CA,90071,-118.25,34.05
20309,WI,53154,-87.91,42.88
20310,CA,94002,-122.29,37.51
20311,OK,74103,-96.0,36.15
20312,NJ,07417,-74.21,40.99
20317,DC,20024,-77.02,38.88
20318,FL,33139,-80.13,25.79
20319,OR,97035,-122.7,45.43
20321,MO,63026,-90.44,38.51
20325,NC,28134,-80.88,35.08
20326,CA,94577,-122.14,37.73
20328,WA,98103,-122.35,47.65
20330,CA,91506,-118.31,34.16
20332,CA,91301,-118.76,34.16
20335,IN,46368,-87.17,41.61
20338,NM,87109,-106.59,35.15
20339,PA,19103,-75.17,39.95
20341,CA,92027,-117.06,33.13
20343,HI,96701,-157.94,21.38
20344,CA,92553,-117.28,33.94
20345,NY,10468,-73.91,40.87
20347,WA,98424,-122.37,47.24
20348,NC,27540,-78.82,35.63
20349,AL,35244,-86.81,33.37
20353,CO,80521,-105.1,40.57
20354,TX,78703,-97.75,30.27
20355,CA,91320,-118.91,34.19
20356,OR,97322,-123.08,44.63
20357,VA,23452,-76.11,36.82
20360,NY,11788,-73.2,40.83
20362,NC,27896,-77.96,35.74
20363,NJ,07728,-74.26,40.21
20364,TX,75235,-96.83,32.81
20366,NM,88011,-106.75,32.31
20367,GA,30344,-84.5,33.65
20368,MI,48105,-83.71,42.3
20370,AZ,85004,-112.07,33.45
20371,FL,34990,-80.29,27.17
20374,WI,53233,-87.93,43.04
20375,OH,44903,-82.59,40.79
20376,GA,31406,-81.11,32.0
20377,AZ,85284,-111.93,33.32
20378,CA,93301,-119.02,35.37
20380,CO,80920,-104.76,38.96
20381,FL,33143,-80.33,25.7
20382,WA,99206,-117.28,47.66
20383,AZ,85003,-112.07,33.45
20386,TX,75052,-97.01,32.68
20388,TX,77002,-95.36,29.76
20391,CA,93243,-118.95,34.98
20392,CA,94596,-122.06,37.89
20394,WA,98116,-122.39,47.58
20395,TX,78229,-98.57,29.51
20399,IL,60172,-88.08,41.98
20400,WA,98012,-122.22,47.85
20401,WA,98036,-122.27,47.82
20403,TN,37919,-84.05,35.92
20404,MD,21701,-77.38,39.45
20405,SD,57106,-96.77,43.51
20409,VA,22060,-77.14,38.7
20410,AZ,85297,-111.79,33.28
20411,PA,16509,-80.09,42.06
20413,CA,95076,-121.77,36.92
20415,CA,92101,-117.15,32.71
20416,PA,15222,-80.0,40.44
20422,MN,55441,-93.45,45.01
20426,MD,21211,-76.63,39.34
20427,FL,33173,-80.31,25.69
20428,TX,78256,-98.62,29.59
20429,KY,40601,-84.83,38.2
20430,CA,91311,-118.59,34.24
20434,NV,89519,-119.85,39.48
20436,TX,77042,-95.54,29.74
20438,VA,20109,-77.5,38.78
20440,IL,60611,-87.62,41.89
20442,MI,49444,-86.2,43.15
20443,FL,33919,-81.9,26.56
20446,CA,91730,-117.56,34.12
20447,CA,90278,-118.38,33.87
20448,NJ,08003,-74.97,39.86
20449,CA,92840,-117.96,33.78
20450,DC,20005,-77.03,38.9
20451,ME,04330,-69.81,44.31
20462,TN,37130,-86.35,35.87
20463,CO,80924,-104.77,38.95
20466,TX,76177,-97.31,32.91
20467,GA,30905,-82.13,33.41
20468,FL,33912,-81.87,26.55
20471,CA,95035,-121.9,37.43
20473,NV,89109,-115.15,36.13
20474,NJ,07102,-74.18,40.74
20475,TN,37801,-83.99,35.75
20476,CA,94503,-122.25,38.18
20482,MO,65201,-92.33,38.91
20483,CA,90503,-118.35,33.83
20484,CA,92704,-117.88,33.72
20487,AL,35205,-86.8,33.5
20493,CA,94954,-122.67,38.28
20494,CT,06825,-73.25,41.18
20495,IL,60603,-87.63,41.88
20497,CA,92007,-117.28,33.02
20502,TN,37312,-84.84,35.26
20504,NV,89511,-119.77,39.39
20507,CO,80128,-105.08,39.57
20510,SC,29650,-82.27,34.95
20511,TX,77057,-95.5,29.75
20512,TX,75087,-96.45,32.94
20513,MI,48035,-82.9,42.55
20514,NC,27410,-79.89,36.09
20515,MO,63105,-90.34,38.65
20517,TX,75205,-96.78,32.84
20520,MI,48315,-82.98,42.67
20521,FL,33126,-80.26,25.79
20522,TX,77010,-95.36,29.75
20523,GA,30005,-84.24,34.09
20524,MA,02108,-71.06,42.36
20527,NC,27607,-78.67,35.78
20529,CA,91910,-117.09,32.63
20531,OR,97077,-122.8,45.49
20534,IL,60657,-87.67,41.94
20539,CA,93274,-119.32,36.23
20542,KY,41048,-84.66,39.05
20543,LA,71301,-92.47,31.28
20545,NM,87109,-106.58,35.17
20547,CA,95126,-121.91,37.33
20548,CA,92782,-117.79,33.72
20549,AZ,85251,-111.93,33.5
20550,CO,80207,-104.9,39.78
20551,NY,10005,-74.01,40.71
20555,CA,93905,-121.6,36.69
20557,TX,75093,-96.8,33.02
20558,NY,13601,-75.95,43.98
20559,MI,48201,-83.06,42.35
20560,FL,34987,-80.43,27.27
20561,CA,94806,-122.34,37.97
20563,TX,78746,-97.83,30.29
20564,MO,64155,-94.58,39.27
20565,CA,94901,-122.53,37.97
20567,WA,98003,-122.31,47.32
20569,PA,17022,-76.59,40.14
20570,CA,90049,-118.47,34.06
20571,TX,78681,-97.69,30.52
20577,CO,80219,-105.02,39.71
20583,VA,24202,-82.12,36.63
20587,CA,91706,-117.97,34.06
20589,AR,72205,-92.34,34.75
20590,NV,89106,-115.16,36.16
20591,OR,97801,-118.81,45.66
20593,CA,90067,-118.41,34.06
20594,AK,99705,-147.35,64.76
20596,NC,28712,-82.73,35.24
20598,FL,33326,-80.39,26.12
20601,FL,32765,-81.24,28.66
20602,TX,75093,-96.83,33.03
20603,NC,28805,-82.53,35.58
20607,CA,94105,-122.4,37.79
20608,AL,35806,-86.68,34.74
20609,VA,22901,-78.47,38.09
20611,VA,23188,-76.77,37.37
20612,CA,93710,-119.78,36.81
20614,NY,10994,-73.96,41.1
20615,SC,29588,-78.98,33.65
20617,CA,92660,-117.9,33.62
20618,PA,19107,-75.16,39.95
20620,IL,60048,-87.96,42.31
20622,AK,99502,-149.95,61.15
20625,TX,77024,-95.54,29.78
20626,IL,60601,-87.63,41.89
20627,CT,06053,-72.77,41.71
20628,WA,98660,-122.67,45.63
20632,CA,95361,-120.84,37.77
20633,CA,92626,-117.88,33.69
20634,CO,81504,-108.51,39.09
20635,NJ,07601,-74.04,40.9
20636,WI,53226,-88.05,43.03
20637,MA,01581,-71.61,42.27
20638,MI,48188,-83.5,42.27
20642,CA,91767,-117.74,34.11
20644,CA,95139,-121.78,37.23
20645,NJ,07450,-74.12,40.98
20649,TX,75040,-96.61,32.94
20651,NY,10028,-73.95,40.78
20652,FL,33414,-80.21,26.65
20654,PA,17025,-77.07,40.28
20655,IL,60061,-87.95,42.26
20657,IL,60067,-88.07,42.08
20658,WA,98101,-122.34,47.61
20659,NY,10708,-73.84,40.93
20660,CA,94551,-121.82,37.7
20662,OH,45102,-84.23,39.04
20666,TX,78723,-97.71,30.31
20667,NV,89135,-115.32,36.16
20670,CA,90401,-118.49,34.01
20671,PA,19087,-75.37,40.04
20672,NY,14850,-76.49,42.44
20674,CA,92646,-117.97,33.66
20675,TX,75093,-96.8,33.05
20676,NY,11201,-73.98,40.69
20677,CA,90045,-118.4,33.95
20678,NY,11952,-72.54,40.99
20681,CA,90266,-118.41,33.89
20682,TX,79705,-102.13,32.04
20686,CA,92122,-117.21,32.87
20687,ID,83301,-114.45,42.6
20688,WI,54481,-89.57,44.53
20689,AL,35801,-86.6,34.74
20699,IL,60603,-87.63,41.88
20702,WA,98332,-122.61,47.36
20703,CT,06032,-72.83,41.72
20706,UT,84660,-111.65,40.12
20708,MD,20905,-77.0,39.11
20710,MN,55436,-93.35,44.91
20713,CA,90230,-118.39,34.0
20714,MN,55016,-92.93,44.82
20717,MI,48101,-83.21,42.28
20719,SC,29403,-79.93,32.79
20720,WA,98116,-122.41,47.58
20721,CA,95112,-121.86,37.31
20724,OH,43219,-82.92,40.05
20728,PA,19090,-75.12,40.14
20729,IN,46385,-87.09,41.46
20731,NY,11932,-72.3,40.94
20732,TX,76549,-97.8,31.11
20735,NY,11361,-73.77,40.76
20737,CA,95660,-121.38,38.69
20741,NJ,07432,-74.14,40.98
20742,GA,30329,-84.31,33.82
20745,AZ,85142,-111.68,33.26
20746,OR,97477,-123.0,44.06
20747,MI,48382,-83.44,42.6
20748,IL,61520,-90.04,40.57
20749,WA,98277,-122.66,48.29
20750,AZ,85382,-112.23,33.64
20751,CA,92374,-117.18,34.06
20753,OH,43065,-83.1,40.16
20755,OR,97128,-123.2,45.2
20756,TX,76053,-97.2,32.82
20759,WA,98370,-122.64,47.74
20760,CA,92154,-117.04,32.58
20761,NC,27407,-79.84,36.04
20763,FL,33771,-82.78,27.89
20765,IL,60637,-87.6,41.79
20766,WI,53217,-87.91,43.12
20769,TX,78251,-98.67,29.44
20770,TN,37122,-86.51,36.16
20774,CA,90015,-118.26,34.04
20776,MO,63119,-90.37,38.61
20778,NE,68137,-96.11,41.21
20780,CA,92078,-117.19,33.14
20782,MS,38655,-89.55,34.36
20783,MD,20715,-76.74,38.98
20785,MI,48009,-83.21,42.55
20787,MD,21704,-77.35,39.33
20788,TX,77025,-95.43,29.71
20789,CA,95337,-121.24,37.8
20792,WA,98201,-122.21,47.98
20793,CA,93726,-119.76,36.79
20794,NY,11104,-73.92,40.74
20795,TX,75013,-96.68,33.09
20796,CA,94103,-122.41,37.78
20800,CA,94014,-122.46,37.67
20802,VA,22202,-77.05,38.86
20805,AZ,85215,-111.68,33.46
20807,TN,37064,-86.83,35.91
20808,WA,98662,-122.56,45.67
20809,VA,23320,-76.26,36.78
20811,WI,53211,-87.88,43.07
20812,FL,33924,-82.19,26.53
20816,IL,60102,-88.34,42.16
20818,IA,51104,-96.42,42.52
20820,LA,70006,-90.18,30.0
20822,CA,91911,-117.03,32.61
20824,PA,19380,-75.61,39.96
20829,FL,32256,-81.6,30.24
20830,IL,60610,-87.64,41.9
20831,MD,21030,-76.63,39.46
20832,CA,91010,-117.97,34.13
20833,TX,75006,-96.92,32.97
20834,OR,97302,-123.04,44.91
20835,CT,06067,-72.68,41.66
20838,NM,87507,-106.03,35.62
20839,IN,46131,-86.07,39.51
20840,TX,78705,-97.74,30.29
20841,SC,29412,-79.94,32.74
20842,TX,79912,-106.58,31.87
20843,CA,90740,-118.07,33.78
20844,DC,20001,-77.01,38.9
20849,VA,23116,-77.4,37.65
20852,PA,19064,-75.35,39.91
20853,VT,05495,-73.11,44.45
20854,IL,60119,-88.47,41.9
20855,TX,75243,-96.72,32.9
20856,AK,99502,-149.98,61.17
20858,TX,77429,-95.69,29.97
20860,MD,20814,-77.09,38.98
20861,IL,60610,-87.63,41.91
20863,CT,06333,-72.23,41.37
20865,WA,98045,-121.79,47.49
20868,SC,29229,-80.88,34.12
20869,VA,23059,-77.46,37.67
20873,CO,80435,-105.94,39.61
20875,MN,55403,-93.28,44.97
20877,NJ,07834,-74.51,40.87
20880,CA,95219,-121.35,37.98
20881,NM,87111,-106.5,35.15
20882,CA,92037,-117.22,32.87
20883,TX,78748,-97.79,30.16
20886,RI,02903,-71.42,41.82
20887,NY,11725,-73.29,40.84
20888,CA,95687,-121.95,38.35
20892,KS,66062,-94.78,38.84
20893,NY,10011,-74.0,40.74
20895,GA,30097,-84.08,34.0
20897,TX,77380,-95.46,30.13
20898,CA,91724,-117.87,34.09
20899,VA,22603,-78.14,39.22
20900,TX,76017,-97.13,32.67
20901,CO,80033,-105.14,39.76
20903,TX,78602,-97.33,30.11
20904,IL,60462,-87.85,41.6
20905,WA,98532,-122.95,46.65
20906,NC,27623,-78.79,35.88
20907,TX,77070,-95.54,29.96
20912,TX,77459,-95.58,29.58
20913,NY,11050,-73.69,40.83
20914,NY,14620,-77.62,43.12
20917,GA,30188,-84.53,34.09
20918,CA,91764,-117.55,34.07
20920,OH,44136,-81.84,41.3
20921,NJ,08033,-75.03,39.9
20922,CO,80537,-105.01,40.41
20925,AZ,85383,-112.26,33.72
20927,AZ,85035,-112.22,33.47
20929,DC,20005,-77.03,38.9
20930,GA,30013,-84.01,33.65
20931,IN,46526,-85.86,41.57
20932,PA,16509,-80.09,42.05
20936,OR,97756,-121.18,44.26
20937,UT,84025,-111.91,40.99
20942,CO,80435,-106.05,39.63
20944,AK,99709,-147.87,64.82
20946,GA,30342,-84.38,33.89
20949,PA,19468,-75.5,40.21
20950,PA,18929,-75.09,40.26
20951,CA,91107,-118.1,34.15
20952,KY,40475,-84.3,37.74
20953,FL,33331,-80.36,26.07
20954,MO,64055,-94.39,39.08
20955,CA,94588,-121.93,37.7
20957,TX,75070,-96.63,33.22
20960,PA,15009,-80.3,40.7
20961,OH,43240,-82.99,40.14
20964,AZ,85282,-111.91,33.39
20966,IN,46526,-85.81,41.57
20967,GA,31032,-83.55,33.01
20968,TX,78041,-99.47,27.57
20978,MO,63109,-90.31,38.59
20980,NC,28262,-80.77,35.32
20981,CA,92532,-117.29,33.66
20982,CA,93311,-119.1,35.34
20984,CA,90815,-118.14,33.79
20986,IL,60622,-87.67,41.91
20990,NJ,08360,-75.04,39.43
20992,VA,22031,-77.26,38.87
20994,CA,92869,-117.81,33.79
20996,MI,49202,-84.36,42.26
20998,CA,92407,-117.33,34.18
20999,OR,97702,-121.33,44.05
21000,IL,60666,-87.9,41.98
21001,NY,11733,-73.11,40.94
21002,GA,30265,-84.75,33.38
21003,CA,93012,-119.0,34.23
21004,ID,83714,-116.28,43.65
21005,IL,60606,-87.64,41.88
21006,MA,02135,-71.15,42.36
21007,CO,80233,-104.94,39.88
21009,MO,63132,-90.37,38.67
21010,MO,65616,-93.22,36.64
21011,VA,23220,-77.46,37.55
21012,MI,48167,-83.43,42.43
21013,CA,92057,-117.29,33.24
21016,DC,20007,-77.07,38.92
21018,NY,11222,-73.95,40.73
21019,IN,47905,-86.86,40.4
21020,CT,06477,-72.99,41.28
21026,IL,60661,-87.64,41.89
21027,TN,38117,-89.89,35.11
21030,MO,64055,-94.39,39.08
21032,OH,44281,-81.69,41.04
21033,AR,72223,-92.45,34.76
21034,CA,90301,-118.37,33.96
21039,TX,75098,-96.59,33.01
21040,WI,54915,-88.36,44.24
21041,CA,92106,-117.22,32.73
21042,NC,27526,-78.78,35.59
21044,IL,60430,-87.67,41.56
21046,IL,61108,-88.99,42.27
21047,TX,79424,-101.92,33.51
21050,FL,32707,-81.32,28.63
21053,CA,94603,-122.19,37.73
21054,PA,15090,-80.09,40.62
21056,NY,10017,-73.98,40.76
21057,IN,46322,-87.47,41.52
21058,WA,98661,-122.6,45.63
21062,MT,59102,-108.59,45.78
21065,TX,79762,-102.35,31.89
21068,VA,23510,-76.29,36.85
21071,CA,95110,-121.92,37.35
21072,NY,10013,-74.0,40.72
21073,MD,21771,-77.16,39.37
