PostalCode,Median_Income,Population,Median_age,Keydemo_per
59012,48250,254,41.5,0.16929133858267717
59013,68750,128,41.5,0.2890625
59014,56667,1712,49.2,0.13317757009345793
59015,68500,503,44.9,0.0775347912524851
59016,61071,962,35.3,0.1683991683991684
59018,44632,496,52.7,0.12096774193548387
59019,64825,4380,41.4,0.11506849315068493
59020,36875,63,51.5,0.20634920634920634
59022,39886,2411,24.3,0.21775197013687267
59024,53136,444,46.7,0.07432432432432433
59025,80750,44,51,0.2727272727272727
59026,41000,200,53.8,0.125
59027,38292,628,59.3,0.1735668789808917
59028,61250,512,57.6,0.103515625
59029,63125,847,51.7,0.12160566706021252
59030,51694,1211,43.7,0.23121387283236994
59031,59712,418,27.6,0.24162679425837322
59032,60128,511,56.3,0.15459882583170254
59033,52813,276,53.5,0.16304347826086957
59034,48409,5454,32.6,0.1573157315731573
59035,47292,204,56.6,0.0
59036,44954,1428,41.1,0.1722689075630252
59037,72117,1752,46.3,0.11815068493150685
59038,43077,531,58.4,0.10734463276836158
59039,-,43,65.6,0.06976744186046512
59041,78000,1748,47.4,0.12986270022883295
59043,50125,2990,24.5,0.20869565217391303
59044,68006,12206,43.8,0.16115025397345567
59046,41250,379,54.5,0.11873350923482849
59047,53777,12728,45.2,0.17489000628535512
59050,51667,1649,28.6,0.21528198908429352
59052,68558,157,68.8,0.05732484076433121
59053,51136,363,28,0.32231404958677684
59054,30577,268,56.6,0.026119402985074626
59055,44167,86,48.8,0.06976744186046512
59057,70547,741,52.4,0.18083670715249664
59058,-,21,59.5,0.0
59059,46250,179,59.1,0.0446927374301676
59061,69297,250,66.2,0.096
59062,34063,16,60.8,0.0
59063,76148,1985,49.5,0.12544080604534005
59064,-,246,31,0.3780487804878049
59065,-,169,65.1,0.023668639053254437
59066,42917,576,36.7,0.1684027777777778
59067,53750,254,48.8,0.18503937007874016
59068,48821,3355,54.4,0.1210134128166915
59069,42750,580,44.9,0.1482758620689655
59070,69279,1033,51.3,0.10261374636979671
59071,83289,167,65.3,0.059880239520958084
59072,44097,4328,49.3,0.12014787430683918
59074,45938,331,60.8,0.06042296072507553
59075,-,229,56.6,0.05240174672489083
59076,60417,80,28.7,0.275
59077,78750,91,32.3,0.18681318681318682
59078,36071,168,53.4,0.05357142857142857
59079,77879,3707,39.6,0.10979228486646884
59081,173750,24,61.5,0.0
59082,40625,19,59.8,0.05263157894736842
59085,22167,130,59.5,0.023076923076923078
59086,56563,914,51.8,0.09190371991247265
59087,48750,391,52.6,0.07161125319693094
59088,56435,1536,45.6,0.1015625
59089,47250,471,37.8,0.23142250530785563
59101,49514,41409,35.3,0.23482817744934675
59102,59569,46611,40.5,0.20188367552723607
59105,67883,30943,36.3,0.20537762983550398
59106,79499,18281,40.3,0.15239866528089274
59201,42679,5838,30.4,0.21103117505995203
59211,69500,129,32.2,0.21705426356589147
59212,73438,536,35.3,0.13246268656716417
59213,29063,814,26.9,0.2751842751842752
59214,-,90,62.1,0.12222222222222222
59215,48966,985,49.7,0.19796954314720813
59217,102589,153,50.4,0.0915032679738562
59218,64583,893,42.3,0.14781634938409854
59219,40938,293,34.3,0.14334470989761092
59221,68871,1870,35.9,0.1711229946524064
59222,97635,175,43.8,0.017142857142857144
59223,77391,382,58.8,0.17801047120418848
59225,30625,550,25.7,0.1890909090909091
59226,59500,492,45.7,0.15040650406504066
59230,56613,4484,42.6,0.19446922390722568
59231,33750,470,46.4,0.02553191489361702
59240,48750,34,55.3,0.0
59241,45000,375,48.3,0.144
59242,-,84,39.2,0.35714285714285715
59243,53194,230,50,0.10434782608695652
59244,-,23,59.5,0.17391304347826086
59247,55000,314,46.9,0.1751592356687898
59248,47583,690,55.1,0.09420289855072464
59250,49722,188,55,0.0851063829787234
59252,68000,88,32,0.25
59253,56833,78,45.5,0.08974358974358974
59254,51477,2032,47.4,0.17421259842519685
59255,32024,3247,26,0.1869417924237758
59256,-,26,50.7,0.0
59257,56458,50,55.6,0.12
59258,48750,91,65.4,0.06593406593406594
59259,57000,303,47.2,0.09900990099009901
59260,75278,139,35.2,0.15827338129496402
59261,46736,586,54.8,0.15017064846416384
59262,68000,636,42.8,0.12578616352201258
59263,56667,1445,49.8,0.09826989619377163
59270,65476,8771,38,0.18869000114012086
59274,50179,281,32.9,0.199288256227758
59275,58790,439,48.5,0.214123006833713
59276,-,22,59.4,0.0
59301,52704,11408,41.3,0.1796107994389902
59311,48750,162,59.5,0.12962962962962962
59312,39167,30,51.4,0.0
59313,68500,2322,39.8,0.1920757967269595
59314,51250,89,53.1,0.1348314606741573
59315,78750,79,60.3,0.17721518987341772
59317,58516,1121,48.1,0.21766280107047278
59318,34659,127,31.9,0.2677165354330709
59322,26667,53,37.3,0.05660377358490566
59323,85156,2510,43.3,0.08446215139442231
59324,41389,933,46.6,0.17363344051446947
59326,33819,226,43.7,0.12831858407079647
59327,46393,2535,46.1,0.168836291913215
59330,59002,8499,40.4,0.18272737969172845
59332,71406,204,43.7,0.11764705882352941
59333,-,10,51.5,0.0
59336,54167,188,45.6,0.12234042553191489
59337,44688,708,50.7,0.1497175141242938
59338,87917,154,33.3,0.15584415584415584
59339,46875,127,47.4,0.10236220472440945
59343,50625,54,53.3,0.07407407407407407
59344,61250,487,38.5,0.11704312114989733
59347,74444,301,49.4,0.10631229235880399
59349,43047,1032,48.7,0.05910852713178295
59351,43942,176,62,0.07954545454545454
59353,53958,1122,47.1,0.12210338680926916
59354,-,49,60.1,0.0
59401,40662,13605,37.6,0.25233370084527745
59404,64310,27576,41.5,0.1673919350159559
59405,45342,31701,33.5,0.26535440522381
59410,41339,580,53.9,0.10344827586206896
59411,56406,721,31.5,0.49514563106796117
59412,50400,1458,50.6,0.08573388203017833
59414,47868,923,50.1,0.12351029252437704
59416,73393,280,40.4,0.08928571428571429
59417,30915,8007,29.7,0.20544523541900836
59418,24583,73,46.1,0.1095890410958904
59419,45000,92,59.5,0.11956521739130435
59420,56563,202,43,0.1782178217821782
59421,53750,1727,57.5,0.10770121598147075
59422,45463,2672,46.5,0.15157185628742514
59424,81250,18,62.7,0.2777777777777778
59425,52198,3601,43,0.14634823660094418
59427,41128,4504,35.2,0.1625222024866785
59430,52188,403,48.8,0.052109181141439205
59432,41071,135,67.1,0.15555555555555556
59433,45250,504,49,0.15674603174603174
59434,50000,500,38.9,0.134
59436,63889,1993,43,0.12343201204214752
59440,-,115,38.5,0.3565217391304348
59441,26667,44,55,0.3409090909090909
59442,46571,1925,43.9,0.16363636363636364
59443,70395,434,44.4,0.15207373271889402
59444,42813,253,43.5,0.2015810276679842
59446,47763,593,43.5,0.1399662731871838
59447,48958,329,51.9,0.03951367781155015
59448,33750,753,29.3,0.17928286852589642
59450,50000,555,53.4,0.14234234234234233
59451,55938,149,35.8,0.006711409395973154
59452,45625,529,53.5,0.07372400756143667
59453,35000,265,54.8,0.04905660377358491
59454,44583,192,45.1,0.14583333333333334
59456,-,260,48.1,0.38846153846153847
59457,50432,8887,42.9,0.16732305614943174
59460,24524,174,63.8,0.034482758620689655
59461,-,22,59,0.0
59462,40417,172,54.9,0.12209302325581395
59463,-,85,66.8,0.0
59464,44444,452,47.1,0.11946902654867257
59465,-,37,60.4,0.16216216216216217
59466,-,111,51.1,0.04504504504504504
59467,53750,109,48.1,0.14678899082568808
59468,50250,647,37.9,0.16228748068006182
59469,50938,147,35.3,0.1292517006802721
59471,53333,399,50.6,0.22305764411027568
59472,54861,654,51.1,0.11162079510703364
59474,48111,3497,44.3,0.20017157563625965
59477,75486,429,39.2,0.13752913752913754
59479,41250,691,50,0.1577424023154848
59480,71875,637,32.2,0.152276295133438
59482,69167,689,38.3,0.12917271407837447
59483,65341,612,49.5,0.14705882352941177
59484,65156,100,40.6,0.0
59485,61932,562,51.5,0.06583629893238434
59486,49500,1267,35.8,0.16258879242304658
59487,55769,1267,40.7,0.16101026045777428
59489,56250,341,46,0.11730205278592376
59501,50985,12731,35.2,0.21710784698766789
59520,42344,1033,43.7,0.12971926427879962
59521,29485,3784,25.6,0.21855179704016914
59522,46103,1802,52.2,0.13706992230854606
59523,42857,2153,46,0.11425917324663261
59524,50125,732,39.9,0.13114754098360656
59525,42750,242,37.5,0.05785123966942149
59526,43500,2621,27.8,0.22853872567722244
59527,32375,1006,26.8,0.21272365805168986
59528,50625,279,56.8,0.0967741935483871
59529,41458,216,57.3,0.14351851851851852
59530,-,83,47.5,0.07228915662650602
59531,47868,319,33.1,0.0877742946708464
59532,41111,135,54.2,0.2518518518518518
59535,21250,86,33.5,0.2558139534883721
59537,98125,49,40.8,0.12244897959183673
59538,45881,2861,44.8,0.11010136315973436
59540,57125,315,35.8,0.13015873015873017
59542,34844,165,43.2,0.13333333333333333
59544,-,188,34.3,0.1595744680851064
59545,37083,53,79.1,0.07547169811320754
59546,21750,102,67.1,0.22549019607843138
59547,60938,73,41.2,0.1780821917808219
59601,62219,31901,40.5,0.2000877715432118
59602,74688,27157,41.3,0.15513495599661228
59631,45455,236,51.5,0.15677966101694915
59632,44063,1488,49.8,0.09879032258064516
59633,73750,225,53.4,0.06222222222222222
59634,93466,5606,45.5,0.11880128433820906
59635,63750,6859,37.3,0.1965301064295087
59636,-,40,23.1,0.925
59638,65156,703,48.5,0.16500711237553342
59639,33977,1036,52.8,0.11969111969111969
59640,55536,43,56.6,0.23255813953488372
59642,-,44,55.8,0.0
59643,21641,363,51.5,0.024793388429752067
59644,58203,4236,45.9,0.12417374881964117
59645,46339,1702,45.5,0.14806110458284372
59647,44250,359,61.5,0.15877437325905291
59648,58667,490,59.4,0.08163265306122448
59701,44861,33533,39.7,0.207795306116363
59703,-,90,59.7,0.022222222222222223
59710,37917,273,59.5,0.08424908424908426
59711,42477,8839,49.2,0.13915601312365652
59713,-,201,27.6,0.3582089552238806
59714,71831,20759,35,0.2338744640878655
59715,58591,36185,30.5,0.3128368108332182
59716,69395,2346,32.7,0.36231884057971014
59718,72320,37882,32,0.32279182725304895
59720,59375,150,73.3,0.0
59721,52750,562,48.3,0.1797153024911032
59722,53160,5747,45.8,0.17139377066295458
59724,50000,63,68.7,0.06349206349206349
59725,43053,8037,39.5,0.19646634316287173
59727,44375,154,60.5,0.05844155844155844
59728,54167,271,48.6,0.08856088560885608
59729,53889,2319,57.8,0.13065976714100905
59730,75912,2161,42.3,0.14437760296159186
59731,41964,118,57.6,0.00847457627118644
59732,60625,313,61.3,0.09584664536741214
59733,82143,273,27.3,0.39194139194139194
59735,51354,240,54.8,0.1875
59736,48036,128,39.5,0.2890625
59739,35417,250,50.5,0.228
59740,29896,297,61.5,0.016835016835016835
59741,64320,4679,42.3,0.14126950203034835
59743,45000,125,58.2,0.112
59745,83000,95,56.8,0.15789473684210525
59746,54063,162,63.3,0.08641975308641975
59747,53571,193,41.9,0.07772020725388601
59748,68375,189,49.8,0.14814814814814814
59749,61932,1964,49.3,0.09674134419551934
59750,60000,378,36.3,0.20899470899470898
59751,38571,286,32.1,0.23076923076923078
59752,65238,3560,41,0.17219101123595507
59754,57159,1084,48.3,0.2158671586715867
59755,48125,207,60.4,0.09178743961352658
59756,-,457,40.6,0.29540481400437635
59758,42500,1434,46.5,0.15341701534170155
59759,55458,3819,52.2,0.1453260015710919
59760,53958,288,52.2,0.08333333333333333
59761,63125,261,62.3,0.0842911877394636
59762,46771,244,62.8,0.13114754098360656
59801,40433,32844,29.3,0.36737303617099015
59802,45552,19259,37.4,0.3091022379147412
59803,76159,17775,36.7,0.2030942334739803
59804,70429,8729,41,0.18673387558712337
59808,57538,19651,37.6,0.21423846114701542
59820,52941,2017,46.5,0.14923153197818542
59821,52875,2519,39.5,0.15323541087733228
59823,62159,1982,40.4,0.2330978809283552
59824,53214,1301,41.4,0.19907763259031513
59825,62500,2450,49.5,0.13755102040816328
59826,50313,486,61.5,0.08436213991769548
59827,54821,251,62,0.0199203187250996
59828,58112,5718,46.5,0.13990905911157747
59829,43527,2282,56.7,0.13058720420683612
59830,31000,165,55.7,0.0
59831,29583,458,44.8,0.10480349344978165
59832,46944,693,41,0.09090909090909091
59833,63690,5608,47.3,0.13338088445078458
59834,68203,2377,39.1,0.08750525872949096
59837,66500,481,57.7,0.07068607068607069
59840,44283,13649,50.2,0.12594329254890468
59841,46250,945,20.3,0.18835978835978837
59842,-,81,43.6,0.16049382716049382
59843,65068,300,43,0.13333333333333333
59844,35250,719,56.8,0.09874826147426982
59845,23468,1298,55.1,0.08628659476117104
59846,60288,1357,58.6,0.020633750921149593
59847,60380,6101,37.5,0.22340599901655467
59848,60938,124,47.3,0.13709677419354838
59851,-,109,36,0.21100917431192662
59853,42500,770,52.9,0.06493506493506493
59854,59375,159,61.6,0.06918238993710692
59855,20066,782,27.5,0.3248081841432225
59856,34183,449,30.5,0.24721603563474387
59858,52656,1532,51.5,0.0639686684073107
59859,45871,3300,57.1,0.1290909090909091
59860,48813,10504,45.8,0.16622239146991621
59863,-,90,66.4,0.0
59864,43277,7177,36,0.1578654033718824
59865,46571,3870,36.2,0.14521963824289405
59866,41711,743,49.5,0.07537012113055182
59867,95179,63,30.8,0.5396825396825397
59868,50547,1827,52.3,0.2140120415982485
59870,60986,11052,48.3,0.12151646760767282
59871,66250,325,53.6,0.13538461538461538
59872,37404,2146,54.4,0.14305684995340168
59873,44773,3220,54.1,0.08881987577639752
59874,47083,1410,54.1,0.11914893617021277
59875,52926,3855,54,0.12814526588845654
59901,55482,55529,39.4,0.1720542419276414
59910,-,491,50.5,0.1710794297352342
59911,62420,8377,55.9,0.13405753849826907
59912,52275,15525,43.1,0.15542673107890498
59913,40417,537,54.2,0.11359404096834265
59914,63571,282,60.7,0.08865248226950355
59915,-,367,46.1,0.22070844686648503
59916,43125,156,65,0.02564102564102564
59917,40737,4769,46.8,0.09771440553575172
59918,69438,747,47.2,0.21552878179384202
59919,25926,634,38.7,0.1309148264984227
59920,54950,1652,44.9,0.13922518159806296
59922,66526,2189,60.9,0.12425765189584285
59923,39977,9230,52.4,0.12210184182015169
59925,53365,1423,45,0.16725228390723823
59926,29107,384,44.9,0.059895833333333336
59927,36458,345,46.2,0.17391304347826086
59928,51875,186,65.6,0.053763440860215055
59929,46250,190,57.8,0.042105263157894736
59930,23839,658,56,0.14285714285714285
59931,59479,267,64.3,0.19101123595505617
59932,77258,1353,60.1,0.17960088691796008
59933,46103,97,60.5,0.0
59934,33482,476,60.4,0.09243697478991597
59935,38750,3560,57.3,0.09887640449438202
59936,50278,431,30.5,0.20417633410672853
59937,63030,13943,42.6,0.1859714552104999
68001,71250,59,39.9,0.05084745762711865
68002,75750,2527,34.9,0.222002374356945
68003,64038,4516,41,0.1758193091231178
68004,60417,975,35.8,0.19179487179487179
68005,58562,23157,34.4,0.24614587381785205
68007,114830,12158,35.3,0.15084717881230467
68008,67311,12303,41.1,0.13126879622856213
68010,56875,864,16.8,0.004629629629629629
68014,35625,246,51,0.07723577235772358
68015,64375,1124,49,0.15035587188612098
68016,78438,426,50,0.0892018779342723
68017,75804,1820,44.8,0.14725274725274726
68018,117569,528,41.5,0.1571969696969697
68019,68250,361,53.5,0.11080332409972299
68020,47222,525,63.3,0.12
68022,105956,25050,35.2,0.1728942115768463
68023,82313,2316,44.3,0.15457685664939552
68025,53049,30612,38.2,0.195609564876519
68028,111379,14762,34.2,0.16495054870613737
68029,53393,788,41.4,0.24111675126903553
68030,72083,731,50.1,0.15047879616963064
68031,73287,1569,49.2,0.11217335882727852
68033,73438,344,49,0.08139534883720931
68034,86154,691,46.9,0.23299565846599132
68036,29167,271,57.1,0.17712177121771217
68037,84293,2822,37.7,0.12437987243090007
68038,51438,1261,49.3,0.14195083267248215
68039,29844,1389,20,0.22174226061915048
68040,54250,431,33,0.2737819025522042
68041,69423,1144,33.5,0.2097902097902098
68042,-,74,46.5,0.25675675675675674
68044,47375,501,47.9,0.07584830339321358
68045,57260,1982,42.3,0.1579212916246216
68046,91316,28174,37.3,0.1678497905870661
68047,66597,1785,45.4,0.16694677871148458
68048,67413,13015,40.5,0.1735689588935843
68050,49286,761,38,0.1590013140604468
68055,71250,282,40.8,0.1950354609929078
68057,59091,1449,48.8,0.1028295376121463
68058,96198,287,63.3,0.06620209059233449
68059,81648,3371,45.6,0.11361613764461584
68061,56202,2384,41.6,0.13716442953020133
68062,83333,309,42.9,0.18446601941747573
68063,44750,271,46.7,0.15498154981549817
68064,62095,3501,48.5,0.12996286775207083
68065,60125,1530,45.3,0.1477124183006536
68066,63433,5537,38.8,0.12606104388658118
68067,42500,1234,26.1,0.17828200972447325
68068,63333,85,50.2,0.16470588235294117
68069,94348,2831,48.1,0.08583539385376192
68070,54583,757,50.9,0.10700132100396301
68071,43393,2159,22.9,0.20518758684576194
68072,38500,72,39.4,0.20833333333333334
68073,71940,1963,39.7,0.16250636780438105
68102,57188,8557,30.8,0.5061353278017997
68104,48620,36879,34.1,0.23108001843867784
68105,42944,23403,32.2,0.28756996966200915
68106,59806,20396,34.4,0.3033928221219847
68107,43754,30428,28.3,0.2252201919284869
68108,41836,14588,30.7,0.22765286536879628
68110,29811,9902,35.6,0.21591597657038983
68111,29315,22724,30.6,0.1860147861292026
68112,52116,11363,37.1,0.15673677725952653
68113,47344,899,21.9,0.5194660734149055
68114,60968,17715,37.7,0.2479819362122495
68116,102156,31318,34.4,0.20879366498499266
68117,53680,8684,35,0.19092584062643944
68118,132472,10040,39.7,0.12778884462151394
68122,84947,12111,33.2,0.21063495995376105
68123,82817,31646,30.5,0.2568729065284712
68124,75665,15951,41.5,0.1742210519716632
68127,54408,22117,35.4,0.2812768458651716
68128,71627,19446,36.3,0.20873187287874112
68130,106406,21163,39.8,0.12786466947030195
68131,41845,13396,28,0.4616303374141535
68132,64206,14319,32.2,0.2528109504853691
68133,114310,11414,39.8,0.13299456807429472
68134,53061,29660,36.1,0.23904248145650708
68135,116106,29663,34.9,0.16309880996527662
68136,105516,17967,34,0.1706461846718985
68137,70266,25704,36.2,0.20965608465608465
68138,82708,12619,35.2,0.22688010143434503
68142,90398,4590,37.2,0.24248366013071895
68144,71444,23308,40.3,0.16050283164578685
68147,61297,11274,34.4,0.22139435870143692
68152,71719,6629,46.1,0.12022929551968622
68154,72663,22031,37.6,0.25114611229630973
68157,65327,6793,33.1,0.2939790961283674
68164,72964,29285,34.5,0.23332764213761312
68178,-,1538,19.3,0.15669700910273082
68301,74000,1331,47.3,0.11419984973703982
68303,70156,313,46.3,0.13099041533546327
68304,72250,295,36.5,0.18305084745762712
68305,51940,4078,42.7,0.18072584600294261
68307,47750,539,36.9,0.22448979591836735
68309,43750,107,36.9,0.308411214953271
68310,48214,13593,44.6,0.16427573015522695
68313,65125,721,43.7,0.1317614424410541
68314,71023,393,40.4,0.11704834605597965
68315,56250,100,56.7,0.18
68316,66563,556,49,0.2715827338129496
68317,78333,2006,34.4,0.17248255234297108
68318,47500,484,40,0.20867768595041322
68319,64028,559,40.2,0.16279069767441862
68320,48750,385,42,0.17402597402597403
68321,43750,293,52.7,0.0034129692832764505
68322,57132,425,40.2,0.15529411764705883
68323,49688,270,54,0.13703703703703704
68324,177969,141,36.8,0.1276595744680851
