,PostalCode,Population,Median_Income,PerUnder60
9444,42782,970,15946,0.9
9445,42784,3020,48102,0.91
9446,42788,320,5922,0.84
9447,99999,60550,1509897,0.87
9448,0,5203190,122358581,0.91
9449,70001,39980,1230005,0.88
9450,70002,21220,858646,0.86
9451,70003,44720,1143606,0.88
9452,70005,26850,1607220,0.84
9453,70006,17580,509027,0.87
9454,70030,4730,123647,0.91
9455,70031,1610,34426,0.91
9456,70032,4670,90047,0.91
9457,70036,1130,24537,0.88
9458,70037,19900,549785,0.93
9459,70039,3590,60082,0.94
9460,70040,1310,20613,0.92
9461,70041,2800,38040,0.93
9462,70043,23070,346442,0.94
9463,70047,15070,446485,0.9
9464,70049,2690,36721,0.91
9465,70051,2510,42794,0.92
9466,70052,4260,92385,0.91
9467,70053,15610,306496,0.91
9468,70056,46940,850676,0.92
9469,70057,4740,99224,0.91
9470,70058,48090,779364,0.93
9471,70062,17600,258381,0.92
9472,70065,57950,1446959,0.9
9473,70067,3300,70438,0.91
9474,70068,39340,755256,0.93
9475,70070,17320,466199,0.92
9476,70071,3970,82434,0.9
9477,70072,66080,1208263,0.92
9478,70075,6480,134990,0.94
9479,70079,3560,90088,0.9
9480,70080,1810,33786,0.91
9481,70083,2900,43048,0.92
9482,70084,8150,135090,0.92
9483,70085,4730,77369,0.92
9484,70086,2370,33203,0.93
9485,70087,9260,172882,0.92
9486,70090,9230,193045,0.91
9487,70092,8730,108745,0.95
9488,70094,35860,512684,0.93
9489,70112,3640,204991,0.93
9490,70113,7130,194234,0.94
9491,70114,23900,336455,0.93
9492,70115,29700,1714606,0.9
9493,70116,8320,318926,0.88
9494,70117,26270,444104,0.93
9495,70118,27340,1417672,0.89
9496,70119,31060,850558,0.92
9497,70121,11000,286034,0.86
9498,70122,36210,780409,0.9
9499,70123,29590,1219141,0.86
9500,70124,25560,1492200,0.9
9501,70125,15110,395086,0.93
9502,70126,33080,375328,0.94
9503,70127,26240,313005,0.93
9504,70128,21250,335888,0.92
9505,70129,10870,127621,0.94
9506,70130,11740,891317,0.89
9507,70131,29980,781801,0.91
9508,70301,50000,1253710,0.92
9509,70339,5890,160655,0.9
9510,70341,3760,64404,0.92
9511,70342,5660,131660,0.93
9512,70343,6880,156444,0.93
9513,70344,5750,90900,0.92
9514,70345,10440,219122,0.92
9515,70346,12250,203883,0.91
9516,70353,1210,14224,0.93
9517,70354,4940,77916,0.93
9518,70355,1060,21137,0.93
9519,70356,2420,36315,0.93
9520,70357,2750,48604,0.92
9521,70358,1040,19297,0.87
9522,70359,11550,203905,0.95
9523,70360,31720,1026661,0.91
9524,70363,28800,390833,0.94
9525,70364,33470,588798,0.93
9526,70372,2950,55844,0.9
9527,70373,7560,147838,0.92
9528,70374,7490,153778,0.92
9529,70375,540,14009,0.91
9530,70377,4230,62637,0.93
9531,70380,21640,375982,0.92
9532,70390,7580,151220,0.92
9533,70392,9850,158657,0.93
9534,70393,1010,17474,0.93
9535,70394,16090,318677,0.92
9536,70395,5940,141307,0.91
9537,70397,1480,25078,0.93
9538,70401,19280,386666,0.92
9539,70403,30450,610728,0.92
9540,70420,9910,263149,0.88
9541,70422,14580,240161,0.92
9542,70426,5010,69585,0.92
9543,70427,18090,253410,0.91
9544,70431,6010,161990,0.88
9545,70433,44730,1757239,0.88
9546,70435,23090,651694,0.89
9547,70436,710,8371,0.93
9548,70437,8690,224836,0.87
9549,70438,20590,320671,0.92
9550,70441,5790,81421,0.92
9551,70442,500,9460,0.92
9552,70443,12080,181633,0.93
9553,70444,10860,166702,0.92
9554,70445,12160,268748,0.89
9555,70446,7810,151513,0.93
9556,70447,22320,803792,0.93
9557,70448,31060,1049684,0.91
9558,70449,3680,106027,0.89
9559,70450,2900,43094,0.92
9560,70452,14690,313181,0.9
9561,70453,1360,24570,0.9
9562,70454,36610,794588,0.92
9563,70455,2330,49093,0.91
9564,70456,3190,38223,0.93
9565,70458,41840,1048774,0.89
9566,70460,25590,451359,0.92
9567,70461,35570,916529,0.92
9568,70462,6490,163303,0.91
9569,70466,9230,136551,0.93
9570,70471,27980,1341979,0.89
9571,70501,31400,386018,0.94
9572,70503,30590,1246696,0.88
9573,70506,40350,884619,0.91
9574,70507,21100,408799,0.93
9575,70508,44400,1860293,0.9
9576,70510,27750,510654,0.92
9577,70512,11960,238167,0.92
9578,70514,3130,47380,0.91
9579,70515,4130,67613,0.94
9580,70516,2100,34395,0.95
9581,70517,31990,570672,0.93
9582,70518,19650,645125,0.93
9583,70520,24680,539268,0.93
9584,70525,16020,264183,0.93
9585,70526,18950,314706,0.93
9586,70528,3170,56167,0.92
9587,70529,13560,243704,0.94
9588,70531,1770,33658,0.93
9589,70532,3470,52942,0.93
9590,70533,8540,167566,0.93
9591,70535,21450,392421,0.92
9592,70537,720,11725,0.94
9593,70538,14580,226167,0.91
9594,70542,3420,75862,0.91
9595,70543,4770,91541,0.94
9596,70544,13240,190280,0.93
9597,70546,18480,336321,0.92
9598,70548,11360,214683,0.92
9599,70549,4250,88031,0.92
9600,70552,2080,38955,0.91
9601,70554,6420,92969,0.95
9602,70555,10780,238257,0.94
9603,70559,2750,42988,0.93
9604,70560,44050,664169,0.93
9605,70563,22100,592960,0.9
9606,70570,44140,680252,0.93
9607,70577,5980,107922,0.93
9608,70578,20220,358020,0.93
9609,70581,1160,22980,0.92
9610,70582,22750,401292,0.92
9611,70583,14120,291578,0.92
9612,70584,8930,201138,0.92
9613,70586,22460,375615,0.93
9614,70589,4270,95701,0.91
9615,70591,6260,122875,0.92
9616,70592,36140,923767,0.95
9617,70601,36280,657172,0.92
9618,70605,41360,1586121,0.89
9619,70607,30760,562833,0.93
9620,70611,25880,672667,0.92
9621,70615,14940,224136,0.93
9622,70630,1830,63675,0.93
9623,70631,1230,27352,0.9
9624,70632,420,9108,0.9
9625,70633,9120,192352,0.92
9626,70634,27980,578870,0.91
9627,70637,1100,22702,0.94
9628,70639,660,10519,0.92
9629,70643,330,8687,0.88
9630,70645,1400,42719,0.89
9631,70647,13650,361305,0.93
9632,70648,7720,147953,0.92
9633,70652,3100,61931,0.93
9634,70653,3120,61163,0.9
9635,70654,510,7783,0.96
9636,70655,3220,51270,0.91
9637,70656,4340,72084,0.92
9638,70657,6680,138608,0.93
9639,70658,1170,20111,0.92
9640,70660,1870,37888,0.94
9641,70661,2220,40781,0.92
9642,70662,500,8288,0.94
9643,70663,31670,716603,0.92
9644,70665,14500,403666,0.93
9645,70668,7190,128322,0.92
9646,70669,10700,251382,0.91
9647,70706,26620,592406,0.94
9648,70710,7660,174258,0.95
9649,70711,6430,125078,0.92
9650,70714,21470,346830,0.91
9651,70715,1360,21727,0.9
9652,70719,5520,132819,0.91
9653,70721,910,11272,0.95
9654,70722,7010,182177,0.89
9655,70723,1730,27460,0.92
9656,70725,2230,38898,0.93
9657,70726,64890,1369094,0.93
9658,70729,1300,30591,0.89
9659,70730,4020,101877,0.89
9660,70732,1320,27662,0.9
9661,70733,2090,50650,0.91
9662,70734,10870,286082,0.95
9663,70736,620,12724,0.9
9664,70737,53050,1350389,0.93
9665,70739,15420,495184,0.9
9666,70740,1520,32339,0.88
9667,70744,6010,112333,0.93
9668,70748,4870,129766,0.87
9669,70749,1600,39514,0.88
9670,70750,2100,39365,0.93
9671,70752,1020,27121,0.91
9672,70753,980,15567,0.91
9673,70754,13390,272286,0.93
9674,70755,2330,55078,0.91
9675,70756,580,13296,0.88
9676,70757,3410,60886,0.92
9677,70759,1630,32868,0.9
9678,70760,8020,155213,0.9
9679,70761,890,23238,0.89
9680,70762,1220,41462,0.89
9681,70763,5380,150562,0.94
9682,70764,18740,383320,0.91
9683,70767,17300,402761,0.91
9684,70769,58460,1718841,0.94
9685,70770,4800,132307,0.89
9686,70772,910,24091,0.89
9687,70774,12010,316381,0.92
9688,70775,11070,378304,0.89
9689,70776,4030,109643,0.91
9690,70777,5160,116496,0.91
9691,70778,3740,83544,0.94
9692,70780,1170,29961,0.9
9693,70783,2760,86664,0.86
9694,70785,26060,558395,0.93
9695,70788,4780,87000,0.92
9696,70789,690,11010,0.88
9697,70791,35790,869712,0.92
9698,70801,190,15553,1.0
9699,70802,22670,279707,0.94
9700,70805,30770,259042,0.95
9701,70806,29090,893696,0.91
9702,70807,16820,161035,0.93
9703,70808,30710,1866773,0.86
9704,70809,26210,1368362,0.87
9705,70810,47550,2608949,0.89
9706,70811,15480,205199,0.91
9707,70812,13070,143314,0.93
9708,70814,16710,261510,0.92
9709,70815,32960,573546,0.91
9710,70816,46780,1065100,0.91
9711,70817,41160,1457440,0.89
9712,70818,11670,296914,0.89
9713,70819,5300,76645,0.93
9714,70820,13660,380929,0.96
9715,71001,4740,74687,0.91
9716,71003,1120,22377,0.89
9717,71004,630,12781,0.89
9718,71006,18400,547189,0.91
9719,71007,1130,22199,0.87
9720,71008,770,12050,0.88
9721,71016,2240,37639,0.92
9722,71018,1630,24403,0.9
9723,71019,8940,189034,0.92
9724,71023,3560,71671,0.88
9725,71024,1430,25923,0.91
9726,71027,2310,48394,0.91
9727,71028,1560,26337,0.9
9728,71030,2060,38844,0.93
9729,71031,980,17048,0.91
9730,71032,2370,70076,0.87
9731,71033,3880,88560,0.86
9732,71034,310,4776,0.94
9733,71037,25840,571524,0.92
9734,71038,3820,66976,0.89
9735,71039,2110,42181,0.91
9736,71040,7370,130159,0.89
9737,71043,530,9032,0.89
9738,71044,690,13436,0.9
9739,71045,660,11313,0.92
9740,71046,1510,43259,0.89
9741,71047,12300,261078,0.89
9742,71049,3700,72178,0.9
9743,71051,2250,54862,0.89
9744,71052,11460,175547,0.91
9745,71055,20690,410499,0.9
9746,71060,3180,57537,0.9
9747,71061,1740,27440,0.9
9748,71063,740,14379,0.89
9749,71064,3270,57130,0.88
9750,71065,1270,20180,0.93
9751,71067,3990,59298,0.93
9752,71068,3500,57813,0.89
9753,71069,630,7679,0.89
9754,71070,1650,27539,0.91
9755,71071,2720,52977,0.9
9756,71072,1540,29824,0.89
9757,71073,2470,40708,0.91
9758,71075,5830,92751,0.9
9759,71078,9150,216312,0.92
9760,71082,4920,72018,0.91
9761,71101,6570,190726,0.92
9762,71103,6820,58414,0.92
9763,71104,13810,297595,0.91
9764,71105,22670,659492,0.87
9765,71106,40270,1578196,0.9
9766,71107,34820,590113,0.91
9767,71108,21400,199924,0.94
9768,71109,20920,207705,0.91
9769,71110,3970,64356,0.99
9770,71111,50250,1171239,0.92
9771,71112,37110,707508,0.91
9772,71115,17020,664343,0.87
9773,71118,28210,470948,0.91
9774,71119,12460,271562,0.87
9775,71129,15780,264481,0.91
9776,71201,22450,739773,0.89
9777,71202,29750,238940,0.94
9778,71203,40980,793543,0.92
9779,71219,1320,26430,0.91
9780,71220,23370,323575,0.92
9781,71222,3510,51314,0.91
9782,71223,390,4899,0.9
9783,71225,10030,239095,0.92
9784,71226,1770,34574,0.88
9785,71227,4750,128111,0.9
9786,71229,1590,30546,0.9
9787,71232,7150,128723,0.91
9788,71234,4930,103764,0.9
9789,71235,4910,108951,0.89
9790,71237,1180,18181,0.88
9791,71238,3440,65359,0.91
9792,71241,11070,207434,0.9
9793,71245,2670,36075,0.89
9794,71251,8360,140878,0.9
9795,71254,6410,81287,0.92
9796,71256,580,9794,0.91
9797,71259,2110,37976,0.92
9798,71260,3040,52757,0.89
9799,71261,1560,37976,0.88
9800,71263,8360,151437,0.91
9801,71264,1170,27399,0.88
9802,71266,1750,27625,0.9
9803,71268,3330,73603,0.89
9804,71269,13580,236087,0.92
9805,71270,30060,705831,0.91
9806,71275,2850,50302,0.91
9807,71277,1720,28674,0.91
9808,71280,5540,126472,0.92
9809,71282,9490,109517,0.92
9810,71286,470,10189,0.87
9811,71291,37480,902425,0.9
9812,71292,24540,408101,0.92
9813,71295,14960,223921,0.92
9814,71301,22230,475269,0.91
9815,71302,15540,217021,0.92
9816,71303,24850,636112,0.9
9817,71322,6700,126224,0.91
9818,71323,1130,18251,0.91
9819,71325,1240,32749,0.9
9820,71326,1410,16575,0.9
9821,71327,4450,71752,0.93
9822,71328,9080,183435,0.92
9823,71331,1150,22276,0.9
9824,71333,590,13165,0.81
9825,71334,8460,120891,0.91
9826,71336,1520,25767,0.89
9827,71340,1130,23798,0.88
9828,71341,3490,59817,0.92
9829,71342,7940,163678,0.91
9830,71343,7510,129125,0.9
9831,71346,3260,64900,0.9
9832,71350,4830,74401,0.92
9833,71351,12710,196777,0.92
9834,71353,1820,28081,0.92
9835,71354,1870,43335,0.9
9836,71355,3070,55955,0.9
9837,71356,610,8233,0.92
9838,71357,1650,28646,0.9
9839,71358,1210,19118,0.91
9840,71360,39330,782676,0.91
9841,71362,2440,46618,0.93
9842,71366,1710,35585,0.86
9843,71367,1350,26828,0.93
9844,71368,1460,21538,0.91
9845,71369,2960,39454,0.94
9846,71371,2420,47064,0.93
9847,71373,8040,127911,0.92
9848,71375,980,11283,0.89
9849,71378,2470,31084,0.92
9850,71403,5060,105324,0.91
9851,71404,830,14806,0.92
9852,71405,6340,108979,0.91
9853,71407,1190,23418,0.91
9854,71409,6640,169635,0.89
9855,71411,3100,45724,0.93
9856,71416,730,10881,0.89
9857,71417,5220,82720,0.92
9858,71418,6550,127299,0.91
9859,71419,2390,53950,0.9
9860,71422,1520,29458,0.92
9861,71423,5660,112399,0.92
9862,71424,1610,29577,0.92
9863,71427,310,4230,1.0
9864,71429,3470,67257,0.9
9865,71430,3330,55320,0.92
9866,71432,1210,20648,0.92
9867,71433,4830,76636,0.92
9868,71435,3480,66419,0.92
9869,71438,2030,40769,0.93
9870,71439,1890,36838,0.9
9871,71441,700,12952,0.93
9872,71446,23800,432454,0.92
9873,71447,1470,27051,0.91
9874,71449,9680,204553,0.9
9875,71450,1190,20903,0.91
9876,71454,2440,45951,0.91
9877,71456,1480,33511,0.89
9878,71457,27150,546028,0.91
9879,71459,11340,143710,1.0
9880,71461,2980,47850,0.91
9881,71462,1770,30187,0.92
9882,71463,8560,146170,0.92
9883,71465,3490,61176,0.93
9884,71466,660,11625,0.92
9885,71467,6120,114289,0.92
9886,71468,900,16711,0.89
9887,71469,3270,55508,0.92
9888,71472,360,7335,0.89
9889,71473,430,7032,0.88
9890,71479,750,13117,0.91
9891,71483,9570,168734,0.91
9892,71485,3210,100174,0.91
9893,71486,5110,89833,0.9
9894,99999,107110,3134733,0.86
9895,0,1459670,41265506,0.87
9896,3901,9510,231395,0.9
9897,3902,2730,122445,0.82
9898,3903,7930,286101,0.85
9899,3904,8710,309649,0.84
9900,3905,1930,98654,0.74
9901,3906,5810,173104,0.88
9902,3907,1600,92504,0.71
9903,3908,9050,279788,0.9
9904,3909,11710,492084,0.83
9905,4001,2930,75822,0.86
9906,4002,8540,226216,0.86
9907,4003,320,13415,0.66
9908,4005,23930,617878,0.89
9909,4008,3550,98300,0.87
9910,4009,5310,128398,0.84
9911,4010,1830,38129,0.87
9912,4011,21810,763711,0.83
9913,4015,3680,99667,0.88
9914,4017,460,15712,0.76
9915,4020,1770,38954,0.88
9916,4021,8840,413530,0.89
9917,4022,1370,34558,0.82
9918,4024,640,13152,0.88
9919,4027,7360,163638,0.91
9920,4029,2070,51780,0.86
9921,4030,2400,61307,0.88
9922,4032,9720,419555,0.87
9923,4037,4020,87970,0.87
9924,4038,20820,647156,0.89
9925,4039,9460,280106,0.89
9926,4040,3010,81181,0.82
9927,4041,1520,29411,0.89
9928,4042,5390,139006,0.89
9929,4043,13070,537720,0.83
9930,4046,8630,340316,0.84
9931,4047,2070,43975,0.86
9932,4048,3530,77198,0.9
9933,4049,4340,95356,0.9
9934,4050,230,7681,0.74
9935,4051,1130,29661,0.85
9936,4055,4620,115649,0.87
9937,4061,4240,92625,0.94
9938,4062,21630,653438,0.89
9939,4064,8650,275466,0.8
9940,4066,630,27138,0.71
9941,4068,1450,25472,0.92
9942,4069,1910,67146,0.86
9943,4071,5740,212195,0.85
9944,4072,23190,708032,0.88
9945,4073,18640,409703,0.89
9946,4074,24810,1087310,0.86
9947,4076,3100,78570,0.87
9948,4079,4200,207715,0.75
9949,4083,5130,123590,0.87
9950,4084,8720,248249,0.88
9951,4085,2240,52969,0.91
9952,4086,11120,358251,0.84
9953,4087,2870,65215,0.9
9954,4088,1530,35941,0.84
9955,4090,12310,422618,0.82
9956,4091,1070,25223,0.88
9957,4092,20690,537676,0.89
9958,4093,9530,249043,0.89
9959,4095,1490,29447,0.89
9960,4096,11430,611327,0.87
9961,4097,5190,207812,0.9
9962,4101,15170,619110,0.9
9963,4102,17510,699285,0.89
9964,4103,33000,1067820,0.88
9965,4105,15480,1048472,0.85
9966,4106,28300,912526,0.87
9967,4107,11770,763250,0.85
9968,4108,1030,44110,0.77
9969,4110,2090,238694,0.81
9970,4210,24040,575050,0.89
9971,4216,630,12961,0.83
9972,4217,3650,100992,0.85
9973,4219,1550,32974,0.87
9974,4220,3450,68974,0.89
9975,4221,1000,18298,0.89
9976,4222,4890,141274,0.9
9977,4224,2920,56367,0.9
9978,4231,290,5735,0.83
9979,4236,4990,120858,0.89
9980,4237,340,7989,0.85
9981,4238,1530,34151,0.9
9982,4239,4950,97990,0.88
9983,4240,36070,708125,0.9
9984,4250,5130,107772,0.9
9985,4252,5390,117698,0.9
9986,4253,2330,53006,0.87
9987,4254,3120,47672,0.91
9988,4255,760,17104,0.86
9989,4256,3440,66538,0.91
9990,4257,2600,40543,0.88
9991,4258,3350,90545,0.9
9992,4259,3600,95061,0.89
9993,4260,6830,193128,0.9
9994,4261,460,15709,0.8
9995,4263,2470,55573,0.89
9996,4265,1000,23653,0.88
9997,4268,5180,113514,0.87
9998,4270,6580,137046,0.88
9999,4274,6470,167366,0.89
10000,4275,460,10108,0.8
10001,4276,5470,103492,0.86
10002,4280,7920,174034,0.9
10003,4281,5120,96737,0.88
10004,4282,6660,167015,0.89
10005,4284,1340,38968,0.81
10006,4285,380,10003,0.76
10007,4287,3530,85821,0.89
10008,4289,2030,34470,0.9
10009,4290,1610,34304,0.88
10010,4292,1050,17478,0.9
10011,4294,3890,82171,0.88
10012,4330,26400,631901,0.87
10013,4342,1820,47282,0.85
10014,4344,3350,75569,0.87
10015,4345,13130,307232,0.88
10016,4346,1830,37126,0.85
10017,4347,2750,94841,0.79
10018,4348,3490,76305,0.86
10019,4349,1520,39852,0.84
10020,4350,3940,95483,0.87
10021,4351,3100,119557,0.85
10022,4352,1900,49140,0.85
10023,4353,2570,55623,0.87
10024,4354,1800,45743,0.87
10025,4355,3060,85440,0.87
10026,4357,3870,93184,0.88
10027,4358,4660,111182,0.89
10028,4360,660,13946,0.86
10029,4363,3110,64862,0.89
10030,4364,6730,189620,0.86
10031,4401,44310,1167047,0.88
10032,4406,700,13565,0.84
10033,4410,1280,21724,0.89
10034,4411,1700,37288,0.88
10035,4412,10680,301293,0.88
10036,4414,1280,21698,0.86
10037,4416,5960,121067,0.86
10038,4417,380,6016,0.87
10039,4418,1710,27249,0.91
10040,4419,3370,73093,0.91
10041,4421,730,28694,0.78
10042,4422,1310,21746,0.92
10043,4424,790,12434,0.87
10044,4426,4930,105664,0.86
10045,4427,3360,64725,0.91
10046,4428,3370,75220,0.89
10047,4429,5740,185787,0.86
10048,4430,1490,25532,0.83
10049,4434,1450,24441,0.88
10050,4435,940,18980,0.87
10051,4438,1270,22117,0.9
10052,4441,1450,40350,0.78
10053,4443,2320,45377,0.87
10054,4444,11310,375765,0.89
10055,4448,1320,22982,0.88
10056,4449,1470,30675,0.89
10057,4450,1540,28407,0.92
10058,4453,730,10988,0.89
10059,4455,950,16700,0.86
10060,4456,3400,73652,0.91
10061,4457,6010,122244,0.88
10062,4459,670,9510,0.85
10063,4460,1280,21404,0.85
10064,4461,3230,68336,0.88
10065,4462,4130,82986,0.81
10066,4463,2690,45922,0.87
10067,4464,640,11760,0.86
10068,4468,8680,185522,0.89
10069,4471,510,7205,0.86
10070,4472,2150,51266,0.84
10071,4473,5320,171589,0.86
10072,4474,4420,114636,0.87
10073,4475,350,6151,0.89
10074,4476,1140,28658,0.78
10075,4478,270,7963,0.74
10076,4479,1270,23757,0.87
10077,4481,650,12258,0.86
10078,4487,650,11133,0.83
10079,4488,1270,27003,0.9
10080,4493,1990,38284,0.86
10081,4495,360,6297,0.86
10082,4496,4340,104052,0.89
10083,4497,250,4246,0.84
10084,4530,12000,337254,0.84
10085,4535,900,25088,0.83
10086,4537,2290,70367,0.81
10087,4538,1820,57647,0.73
10088,4539,1360,35332,0.82
10089,4543,2470,77264,0.77
10090,4544,740,35768,0.7
10091,4547,1270,30488,0.82
10092,4548,1080,40829,0.79
10093,4551,880,26869,0.81
10094,4553,2350,74755,0.83
10095,4554,700,26384,0.67
10096,4555,2010,62526,0.83
10097,4556,1380,41532,0.81
10098,4558,280,9534,0.75
10099,4562,2190,74067,0.81
10100,4563,1570,54036,0.83
10101,4564,520,24026,0.77
10102,4568,380,20144,0.71
10103,4571,290,10591,0.76
10104,4572,5550,122274,0.86
10105,4573,570,18437,0.79
10106,4574,1680,33566,0.87
10107,4576,610,27171,0.7
10108,4578,4790,127833,0.84
10109,4579,3630,112448,0.85
10110,4605,15030,382611,0.86
10111,4606,1160,24948,0.82
10112,4607,1220,26493,0.83
10113,4609,5110,194356,0.83
10114,4612,500,13504,0.78
10115,4613,250,4930,0.88
10116,4614,3190,128586,0.81
10117,4616,900,33735,0.77
10118,4617,790,25942,0.78
10119,4619,3220,66790,0.87
10120,4622,1200,20415,0.84
10121,4623,990,18548,0.87
10122,4626,560,8927,0.88
10123,4627,1740,52526,0.82
10124,4628,650,10790,0.86
10125,4630,1570,31532,0.86
10126,4631,1170,26514,0.77
10127,4634,2020,38751,0.87
10128,4640,2520,60773,0.85
10129,4643,1100,19238,0.86
10130,4648,640,12001,0.86
10131,4649,1250,25481,0.86
10132,4650,280,8116,0.75
10133,4652,1510,29873,0.78
10134,4653,590,14841,0.83
10135,4654,3120,64102,0.85
10136,4655,970,15938,0.85
10137,4657,290,6527,0.76
10138,4658,1490,27944,0.86
10139,4660,1610,75604,0.78
10140,4664,1270,23762,0.85
10141,4666,1210,21501,0.85
10142,4667,1600,23646,0.9
10143,4668,1840,27571,0.91
10144,4669,350,8339,0.8
10145,4671,660,14161,0.85
10146,4674,430,10094,0.86
10147,4676,990,34463,0.83
10148,4677,280,8889,0.75
10149,4679,2020,69224,0.81
10150,4680,1260,21127,0.87
10151,4681,1150,30827,0.79
10152,4684,1760,49861,0.82
10153,4685,420,9251,0.83
10154,4691,440,8344,0.84
10155,4693,500,17807,0.74
10156,4694,2420,49821,0.88
10157,4730,10580,193360,0.89
10158,4732,1660,31694,0.87
10159,4734,670,12053,0.87
10160,4735,560,8789,0.86
10161,4736,9470,208036,0.88
10162,4739,850,19596,0.84
10163,4740,1390,27260,0.88
10164,4742,3480,66200,0.88
10165,4743,4590,106592,0.88
10166,4745,1080,21628,0.87
10167,4746,340,6413,0.85
10168,4747,1250,21786,0.87
10169,4750,1810,31413,0.87
10170,4756,3030,64528,0.81
10171,4757,3040,70777,0.88
10172,4758,1770,39790,0.88
10173,4760,730,12412,0.86
10174,4761,580,13797,0.83
10175,4762,580,10725,0.86
10176,4763,750,13745,0.87
10177,4765,1080,18212,0.83
10178,4766,440,6667,0.91
10179,4768,360,7304,0.81
10180,4769,9540,208238,0.87
10181,4772,680,17764,0.79
10182,4773,700,17583,0.86
10183,4774,550,9164,0.82
10184,4776,840,12083,0.86
10185,4777,340,4675,0.88
10186,4779,370,10626,0.76
10187,4780,760,10889,0.89
10188,4781,570,11996,0.88
10189,4783,440,10388,0.77
10190,4785,2030,36648,0.85
10191,4786,1780,29815,0.87
10192,4787,430,8685,0.86
10193,4841,7110,174871,0.83
10194,4843,5570,233789,0.77
10195,4847,1900,53406,0.88
10196,4848,570,17239,0.75
10197,4849,4100,130082,0.83
10198,4853,470,12268,0.85
10199,4854,1640,49797,0.79
10200,4856,4300,167440,0.83
10201,4858,1660,42296,0.84
10202,4859,710,25726,0.73
10203,4860,1740,54348,0.77
10204,4861,2920,69202,0.83
10205,4862,4180,108370,0.85
10206,4863,1340,31448,0.84
10207,4864,4460,97528,0.87
10208,4901,24880,570939,0.87
10209,4910,2220,49978,0.86
10210,4911,2070,36717,0.89
10211,4912,1100,18137,0.91
10212,4915,9260,242826,0.83
10213,4917,3400,121854,0.86
10214,4918,400,19988,0.68
10215,4920,1390,24685,0.85
10216,4921,1730,32689,0.89
10217,4922,1170,20047,0.9
10218,4923,420,6754,0.86
10219,4924,2300,41675,0.91
