ZIPCODE,POPULATION,MEDIAN_INCOME,PER_UNDER_60
71639,6580,102895,0.910334347
71640,2680,31313,0.895522388
71642,570,11664,0.894736842
71643,1110,14630,0.891891892
71644,800,12543,0.9
71646,6990,117723,0.915593705
71647,1830,25113,0.923497268
71652,1000,15931,0.88
71653,5160,106124,0.891472868
71654,4910,80531,0.912423625
71655,14700,274750,0.921768707
71658,670,7195,0.910447761
71660,870,16104,0.896551724
71663,740,19232,0.905405405
71665,6200,119998,0.911290323
71667,8060,136842,0.91439206
71670,1290,22069,0.88372093
71671,9420,141474,0.91507431
71674,640,10282,0.890625
71675,1940,33466,0.902061856
71676,510,7269,0.862745098
71701,19100,342664,0.90052356
71720,2460,38712,0.918699187
71725,480,6560,0.875
71726,950,16041,0.842105263
71730,35510,808776,0.911855815
71740,1710,30642,0.906432749
71742,4990,80018,0.897795591
71743,4200,61938,0.916666667
71744,3190,60393,0.89968652
71747,860,12275,0.906976744
71749,2850,53595,0.912280702
71751,890,17592,0.91011236
71752,840,11993,0.892857143
71753,14900,295947,0.906040268
71758,480,9476,0.895833333
71762,2730,65164,0.893772894
71763,1440,28924,0.875
71764,1730,28316,0.895953757
71765,2150,36532,0.911627907
71766,610,12259,0.885245902
71770,3470,53436,0.922190202
71801,16920,226669,0.929669031
71822,8610,151626,0.896631823
71825,790,9763,0.924050633
71826,1080,14189,0.916666667
71827,720,12121,0.902777778
71832,12970,163578,0.947571318
71833,2180,37869,0.903669725
71834,1240,20455,0.870967742
71835,1250,20317,0.896
71836,2810,47773,0.896797153
71837,5880,88456,0.93537415
71838,970,12865,0.896907216
71841,890,12089,0.921348315
71842,2450,35659,0.930612245
71845,2010,27894,0.905472637
71846,2700,43711,0.911111111
71847,670,10203,0.910447761
71851,2290,28706,0.912663755
71852,11560,183536,0.920415225
71853,430,6960,0.88372093
71854,38460,735986,0.910296412
71855,700,8160,0.928571429
71857,6060,88362,0.907590759
71858,1500,20953,0.893333333
71859,300,5337,0.866666667
71860,2280,37615,0.907894737
71861,2020,42965,0.876237624
71862,750,12052,0.88
71866,670,10618,0.895522388
71901,30170,640378,0.896917468
71909,17520,603646,0.65696347
71913,47750,1097943,0.869528796
71921,3410,52528,0.91202346
71923,14140,294573,0.888967468
71929,5180,96922,0.895752896
71933,1450,24645,0.917241379
71935,740,8533,0.918918919
71937,1870,25293,0.914438503
71940,1530,23456,0.895424837
71941,2010,33889,0.900497512
71943,4890,73640,0.918200409
71944,760,10471,0.934210526
71945,1240,16492,0.89516129
71949,1880,30372,0.909574468
71950,880,13730,0.909090909
71953,14330,252116,0.879972087
71956,1920,26320,0.901041667
71957,2900,58169,0.824137931
71958,2490,45707,0.891566265
71959,740,11001,0.918918919
71960,1140,16229,0.885964912
71961,860,16004,0.848837209
71962,720,12632,0.861111111
71964,4590,82056,0.912854031
71965,400,5665,0.9
71968,5040,104097,0.89484127
71969,260,4049,0.807692308
71970,590,8527,0.881355932
71971,470,7323,0.914893617
71972,400,6442,0.925
71973,1570,17206,0.936305732
72001,460,6558,0.891304348
72002,21180,470920,0.933427762
72003,820,18464,0.87804878
72004,1170,15713,0.897435897
72006,2310,35400,0.891774892
72007,11540,241170,0.937608319
72010,6690,109779,0.919282511
72011,5600,106500,0.926785714
72012,15000,274839,0.928
72013,2020,34251,0.896039604
72015,31300,587687,0.923003195
72016,3390,69070,0.899705015
72017,580,9908,0.896551724
72019,33010,910929,0.907300818
72020,3810,57827,0.913385827
72021,3850,61197,0.896103896
72022,20310,459957,0.920728705
72023,44220,972732,0.920850294
72024,3740,76273,0.898395722
72025,900,14945,0.911111111
72026,270,5697,0.777777778
72027,1460,24707,0.890410959
72029,1880,26860,0.89893617
72030,650,9349,0.876923077
72031,7430,123442,0.888290713
72032,35500,694445,0.924788732
72034,50770,1364666,0.920425448
72036,680,7179,0.897058824
72039,2550,40755,0.917647059
72040,2750,47469,0.898181818
72041,1370,22912,0.897810219
72042,5240,98928,0.893129771
72044,900,18615,0.822222222
72045,1190,29036,0.890756303
72046,4350,76419,0.908045977
72047,1270,22870,0.913385827
72051,620,8426,0.870967742
72055,870,17873,0.873563218
72057,1050,21494,0.895238095
72058,21660,458937,0.92843952
72060,680,9480,0.911764706
72061,500,8698,0.88
72063,1740,33612,0.913793103
72064,2650,50204,0.886792453
72065,6100,131571,0.909836066
72067,2450,54944,0.820408163
72068,680,7186,0.941176471
72069,1370,19820,0.919708029
72070,1750,30398,0.902857143
72072,460,7507,0.869565217
72073,1130,19710,0.876106195
72076,41810,670079,0.918440564
72079,870,15087,0.91954023
72080,700,10317,0.885714286
72081,8400,125040,0.929761905
72082,1740,18215,0.925287356
72084,1300,18306,0.930769231
72086,11990,222846,0.914095079
72087,1860,37312,0.919354839
72088,1730,46183,0.682080925
72101,3310,58115,0.903323263
72102,2920,48080,0.910958904
72103,15340,245083,0.915906128
72104,23180,395150,0.905090595
72106,5860,121496,0.897610922
72110,12230,235299,0.905151267
72111,1520,29284,0.907894737
72112,8800,151084,0.898863636
72113,30070,885931,0.90655138
72114,10100,123227,0.942574257
72116,23920,764354,0.860367893
72117,15720,207040,0.935114504
72118,24870,397333,0.918375553
72120,40000,1015752,0.89175
72121,2690,47531,0.899628253
72122,1420,42943,0.894366197
72125,980,13275,0.928571429
72126,3830,70140,0.890339426
72127,2480,45804,0.903225806
72128,980,16251,0.918367347
72129,1510,29986,0.913907285
72130,460,7046,0.913043478
72131,4830,94106,0.879917184
72132,4040,81171,0.913366337
72134,350,8702,0.885714286
72135,3270,142160,0.865443425
72136,1920,34201,0.90625
72137,2650,42736,0.905660377
72140,270,5124,0.851851852
72141,500,5798,0.92
72142,2770,74748,0.859205776
72143,35770,750274,0.909980431
72150,13680,294918,0.906432749
72152,380,6292,0.868421053
72153,2400,40950,0.883333333
72156,660,12512,0.909090909
72157,1660,27961,0.897590361
72160,11370,247061,0.900615655
72167,1840,31790,0.907608696
72168,270,3940,0.888888889
72173,12170,238514,0.929334429
72175,360,4510,0.888888889
72176,10780,181659,0.947124304
72179,540,8499,0.907407407
72181,320,6721,0.875
72201,860,86401,0.825581395
72202,8470,313328,0.887839433
72204,31400,410332,0.921019108
72205,22060,686002,0.879873073
72206,23230,378576,0.905725355
72207,12310,938622,0.861900894
72209,36300,350103,0.95261708
72210,18200,421755,0.908241758
72211,26170,923098,0.899885365
72212,15530,844662,0.867997424
72223,29710,1723429,0.887916526
72227,12870,472471,0.87024087
72301,27270,358206,0.932893289
72315,22600,355582,0.92920354
72324,2310,33959,0.926406926
72326,2240,36468,0.897321429
72327,1710,30637,0.918128655
72330,660,7522,0.939393939
72331,2680,27096,0.936567164
72333,890,11957,0.898876404
72335,13930,177175,0.925340991
72342,4140,63453,0.913043478
72346,520,7203,0.884615385
72347,650,9446,0.861538462
72348,2080,31099,0.899038462
72350,960,12292,0.916666667
72354,2320,34934,0.922413793
72355,2240,35955,0.883928571
72358,1400,14042,0.95
72360,5770,76095,0.906412478
72364,19830,422595,0.936459909
72365,2860,43333,0.912587413
72366,1930,30599,0.886010363
72368,880,19899,0.852272727
72370,8180,113038,0.93398533
72372,1960,29382,0.903061224
72373,1160,12034,0.931034483
72374,680,10353,0.897058824
72376,1800,34150,0.905555556
72384,960,10259,0.927083333
72386,1770,29864,0.90960452
72390,9110,96261,0.930845225
72392,440,7244,0.886363636
72394,550,7253,0.909090909
72395,1080,22563,0.916666667
72396,14730,250903,0.916496945
72401,57820,1083349,0.925112418
72404,32940,920270,0.926836673
72410,450,5807,0.933333333
72411,2530,37108,0.924901186
72412,570,9800,0.929824561
72413,540,6687,0.925925926
72414,490,7744,0.918367347
72415,1540,23508,0.915584416
72416,6380,110181,0.932601881
72417,6100,107484,0.950819672
72419,1660,26236,0.909638554
72421,550,7217,0.927272727
72422,4360,71023,0.908256881
72425,370,5408,0.891891892
72429,320,6463,0.875
72430,350,6107,0.885714286
72432,6450,102179,0.92248062
72433,2610,35957,0.923371648
72434,2120,31551,0.905660377
72435,340,5715,0.882352941
72436,1090,17020,0.926605505
72437,3690,62206,0.924119241
72438,2560,41343,0.93359375
72440,360,6098,0.888888889
72442,5450,101847,0.935779817
72443,3010,45117,0.926910299
72444,1820,24341,0.912087912
72447,1880,37859,0.914893617
72450,41680,767577,0.924184261
72454,4910,85428,0.894093686
72455,14260,232065,0.917251052
72456,450,6921,0.888888889
72458,620,9326,0.870967742
72459,1200,16775,0.9
72460,740,11174,0.918918919
72461,3470,60135,0.896253602
72466,1360,21259,0.911764706
72469,1050,16149,0.904761905
72470,310,5455,0.903225806
72471,1110,15507,0.918918919
72472,9720,136807,0.929012346
72473,2430,38441,0.905349794
72476,6520,112400,0.911042945
72479,1280,26440,0.890625
72482,1020,14812,0.882352941
72501,27120,525524,0.912610619
72512,1920,30683,0.817708333
72513,2750,45450,0.88
72517,340,5576,0.882352941
72519,2420,40972,0.859504132
72520,270,3933,0.888888889
72521,5100,79929,0.923529412
72522,460,7542,0.934782609
72523,900,15028,0.911111111
72524,390,7354,0.897435897
72527,740,11706,0.905405405
72529,3910,63299,0.826086957
72530,1820,32845,0.879120879
72531,690,13373,0.826086957
72532,1460,23442,0.869863014
72533,320,3627,0.90625
72534,1440,24238,0.916666667
72536,430,6885,0.88372093
72537,770,14688,0.818181818
72538,380,6308,0.894736842
72539,400,6677,0.875
72542,3930,57408,0.888040712
72543,12660,266498,0.854660348
72544,500,11049,0.8
72550,960,16137,0.90625
72554,2780,41152,0.884892086
72556,3640,70713,0.892857143
72560,8890,143930,0.867266592
72561,860,15218,0.895348837
72562,2220,37206,0.918918919
72564,510,7046,0.882352941
72565,880,10597,0.920454545
72566,480,8324,0.895833333
72567,290,4074,0.896551724
72568,1970,30030,0.934010152
72569,440,6534,0.909090909
72571,400,7513,0.95
72573,390,5209,0.897435897
72576,4030,62336,0.900744417
72577,600,10333,0.883333333
72579,1560,27667,0.923076923
72581,910,21145,0.78021978
72583,1790,23604,0.905027933
72584,540,7406,0.888888889
72601,30470,575112,0.901214309
72611,2010,30126,0.900497512
72616,12120,194730,0.912541254
72619,1790,37037,0.765363128
72623,650,10674,0.830769231
72624,450,6650,0.888888889
72626,1060,24505,0.801886792
72628,660,9432,0.863636364
72629,510,8157,0.882352941
72631,3770,96315,0.729442971
72632,4170,104146,0.786570743
72633,1730,26422,0.907514451
72634,4840,86553,0.863636364
72635,4050,63706,0.898765432
72638,8930,125187,0.930571109
72639,450,5383,0.888888889
72640,340,5353,0.911764706
72641,2450,37289,0.869387755
72642,1670,42517,0.706586826
72644,2450,38456,0.865306122
72645,1600,22033,0.875
72648,700,9746,0.871428571
72650,4310,56471,0.895591647
72651,1180,22216,0.805084746
72653,28130,631248,0.8325631
72655,430,4966,0.906976744
72658,1620,30878,0.827160494
72660,510,8416,0.882352941
72661,470,10321,0.723404255
72662,3250,56853,0.892307692
72663,320,3945,0.90625
72666,260,4419,0.846153846
72668,410,7752,0.804878049
72675,1300,18868,0.876923077
72679,1160,6237,1
72680,790,10692,0.873417722
72682,530,8333,0.867924528
72683,400,3934,0.95
72685,1340,19218,0.902985075
72687,5780,97398,0.865051903
72701,34840,1060237,0.912456946
72703,33500,1320413,0.908358209
72704,31320,941886,0.936781609
72712,47070,7464966,0.941576376
72714,15640,447227,0.863171355
72715,18300,583590,0.78579235
72717,850,12872,0.905882353
72718,6440,239388,0.956521739
72719,20150,488214,0.967741935
72721,390,5842,0.897435897
72722,3730,60901,0.946380697
72727,7080,133665,0.922316384
72730,11820,280438,0.920473773
72732,5320,128612,0.885338346
72734,9560,175391,0.930962343
72736,8220,174992,0.931873479
72738,2860,60816,0.909090909
72739,610,12038,0.901639344
72740,11410,181632,0.919368975
72742,560,8347,0.821428571
72744,6040,93261,0.928807947
72745,16360,353120,0.938875306
72751,10170,199669,0.937069813
72752,290,3673,0.862068966
72753,12430,250757,0.921962993
72756,48230,1024097,0.920796185
72758,55100,1932079,0.938838475
72760,290,3891,0.862068966
72761,28030,498560,0.932572244
72762,51420,1306203,0.932322054
72764,74210,1132282,0.956474869
72768,1300,17880,0.923076923
72769,1170,19737,0.923076923
72773,1170,19197,0.905982906
72774,7360,151160,0.900815217
72776,690,8007,0.927536232
72801,16030,270656,0.923892701
72802,25470,596560,0.912446015
72821,1670,24200,0.922155689
72823,6960,116645,0.923850575
72824,1620,21769,0.919753086
72830,17320,260956,0.926674365
72832,900,11407,0.922222222
72833,5530,75886,0.936708861
72834,11510,187303,0.923544744
72835,870,14584,0.896551724
72837,8730,174112,0.910652921
72839,270,4824,0.888888889
72840,2280,27946,0.934210526
72842,1320,18948,0.893939394
72843,2500,39945,0.92
72845,1320,23868,0.909090909
72846,4410,72947,0.925170068
72847,2780,52033,0.902877698
72851,800,12603,0.9
72852,340,3974,0.911764706
72853,2020,27994,0.925742574
72854,580,10242,0.862068966
72855,6150,102646,0.902439024
72856,420,5717,0.880952381
72857,1160,18247,0.896551724
72858,4500,78968,0.935555556
72860,380,6293,0.894736842
72863,1890,33258,0.91005291
72865,1180,20773,0.898305085
72901,20630,340703,0.92535143
72903,26170,782165,0.882307986
72904,26180,250787,0.953399542
72908,16080,360318,0.906094527
72916,10940,379897,0.884826325
72921,16270,309480,0.918254456
72923,5120,81435,0.908203125
72926,490,5996,0.897959184
72927,8720,128627,0.907110092
72928,780,10665,0.897435897
72930,510,8808,0.901960784
72932,1730,26894,0.919075145
72933,5370,104918,0.903165736
72934,840,12677,0.928571429
72936,17920,373279,0.919084821
72937,3780,66395,0.902116402
72938,1170,18550,0.897435897
72940,2430,44581,0.901234568
72941,6020,121694,0.910299003
72943,2710,39454,0.915129151
72944,2910,51066,0.914089347
72946,3530,63296,0.898016997
72947,4000,64890,0.905
72948,400,6969,0.9
72949,10060,176694,0.906560636
72950,390,6579,0.897435897
72951,1100,18727,0.881818182
72952,2630,50385,0.897338403
72955,520,6829,0.923076923
72956,37580,645955,0.922831293
72958,7620,100663,0.923884514
72959,2890,48087,0.889273356
99999,97760,2748561,0.888809329
0,46854900,1645461589,0.915933446
90001,72610,693163,0.970389753
90002,67190,640966,0.971721982
90003,90500,823715,0.971491713
90004,61600,2183711,0.925162338
90005,35860,946397,0.93781372
90006,58300,777586,0.947512864
90007,29130,422115,0.950566426
90008,34020,872378,0.892416226
90010,4770,503714,0.878406709
90011,128990,1158566,0.974261571
90012,22350,777639,0.917673378
90013,6580,423155,0.934650456
90014,5420,346189,0.94095941
90015,20820,831360,0.95389049
90016,54110,1099031,0.927554981
90017,22250,810555,0.96
90018,55330,913711,0.938731249
90019,65240,1798414,0.920754139
90020,39480,1361723,0.937436677
90021,2450,158796,0.934693878
90022,83730,1005607,0.960229308
90023,56920,628601,0.965214336
90024,27070,5741101,0.842260805
90025,47380,6569435,0.899746729
90026,62370,1912393,0.93025493
90027,41170,2360879,0.907699781
90028,24320,859026,0.940789474
90029,35610,712463,0.935973041
90031,42230,699125,0.944589155
90032,49870,934800,0.937437337
90033,52410,622055,0.959549704
90034,59250,2565205,0.928438819
90035,31090,1705202,0.896751367
90036,37670,2603281,0.918768251
90037,73320,744411,0.9634479
90038,26760,690825,0.949925262
90039,30210,1440242,0.899371069
90040,16180,360533,0.94499382
90041,28770,1026608,0.893639208
90042,63080,1609165,0.929930247
90043,51580,1167034,0.902869329
90044,112300,1208403,0.958325913
90045,40080,2274502,0.883982036
90046,40410,3292416,0.900767137
90047,60250,1040786,0.914190871
90048,20690,2037956,0.874335428
90049,36180,8254674,0.84604754
90056,9580,500042,0.817327766
90057,40030,532675,0.951036722
90058,4620,225172,0.963203463
90059,55440,563875,0.968073593
90061,36230,405316,0.961634005
90062,38870,536860,0.944430152
90063,63800,799233,0.962068966
90064,31800,3729309,0.873584906
90065,51280,1462177,0.921606864
90066,58320,3180478,0.895747599
90067,7100,3780246,0.804225352
90068,19230,1649656,0.874154966
90069,18360,3085830,0.858932462
90077,9090,2899015,0.822882288
90094,10430,919218,0.923298178
90201,124960,1343455,0.968309859
90210,19720,7143429,0.821501014
90211,12190,1811089,0.880229696
90212,14920,3105795,0.856568365
